frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,1.71302,0.32200,1.24885,0.09087,0.03420,18152448.10000
60,1.96380,0.33153,1.47395,0.09510,0.03859,18586967.45000
120,1.71237,0.25627,1.30218,0.09530,0.03834,13912915.15000
180,1.16387,0.05198,0.95246,0.09910,0.03800,1334104.85000
240,0.98718,0.05038,0.78578,0.09937,0.03767,1563999.05000
300,0.83915,0.04212,0.64600,0.09706,0.03774,942806.45000
360,1.20307,0.03731,1.00884,0.09932,0.03814,651664.20000
420,1.27440,0.03130,1.08717,0.09921,0.03815,531526.60000
480,1.07393,0.02139,0.90639,0.09224,0.03756,335265.25000
540,0.97950,0.02539,0.80760,0.09027,0.03806,394504.35000
