frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,0.71348,0.26648,0.02821,0.00218,0.03510,0.20209,0.10193,0.04402,3553381.35000
60,0.84603,0.28597,0.03110,0.00217,0.03856,0.28040,0.11881,0.05288,3662944.30000
120,0.90903,0.22163,0.03206,0.00218,0.04363,0.36676,0.14184,0.06394,2176008.00000
180,0.83130,0.17132,0.02979,0.00218,0.04249,0.35045,0.13756,0.06185,1760027.75000
240,0.74206,0.19540,0.03138,0.00208,0.04338,0.29786,0.09936,0.03942,2911562.30000
300,0.77318,0.22275,0.03189,0.00207,0.04375,0.30191,0.09865,0.03960,3211259.30000
360,0.77414,0.22537,0.03202,0.00248,0.04435,0.29997,0.10028,0.03926,3197534.35000
420,0.69391,0.17525,0.03070,0.00276,0.04368,0.27864,0.09884,0.03813,2080022.75000
480,0.70777,0.17923,0.03116,0.00271,0.04407,0.28296,0.10326,0.03809,2143202.10000
540,0.74642,0.21557,0.03082,0.00274,0.04274,0.29210,0.09958,0.03853,2652802.15000
