frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.64777,0.16981,0.31608,0.10026,0.04622,3553381.35000
60,0.72127,0.18280,0.34922,0.11473,0.05488,3662944.30000
120,0.63349,0.14293,0.28279,0.12699,0.06536,2176008.00000
180,0.55112,0.10164,0.24050,0.12812,0.06527,1760027.75000
240,0.53056,0.12380,0.24758,0.10063,0.04310,2911562.30000
300,0.54976,0.14430,0.25456,0.09780,0.03925,3211259.30000
360,0.56911,0.15364,0.26274,0.09923,0.03938,3197534.35000
420,0.50022,0.11418,0.23310,0.09874,0.03948,2080022.75000
480,0.50314,0.11913,0.23320,0.09795,0.03891,2143202.10000
540,0.51346,0.13024,0.23508,0.09541,0.03873,2652802.15000
