frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,2.25239,0.67304,0.03396,0.00223,0.03836,1.30173,0.11718,0.04972,18152448.10000
60,1.88154,0.53059,0.03443,0.00217,0.04218,1.09489,0.10385,0.03874,18586967.45000
120,1.70458,0.40693,0.03280,0.00257,0.04095,1.05468,0.09906,0.03863,13912915.15000
180,1.28841,0.08913,0.02781,0.00262,0.04042,0.96502,0.09804,0.03787,1334104.85000
240,1.17331,0.09843,0.02769,0.00259,0.04028,0.84351,0.09814,0.03797,1563999.05000
300,1.01271,0.09006,0.02725,0.00262,0.03952,0.69565,0.09637,0.03742,942806.45000
360,1.37027,0.07539,0.02771,0.00271,0.04015,1.06053,0.09780,0.03812,651664.20000
420,1.60712,0.06825,0.02780,0.00262,0.04008,1.30825,0.09401,0.03830,531526.60000
480,1.26706,0.06020,0.02750,0.00262,0.03952,0.98414,0.09095,0.03776,335265.25000
540,1.11182,0.06413,0.02745,0.00262,0.03967,0.82626,0.08958,0.03812,394504.35000
