frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,1.68932,0.32236,1.22215,0.09077,0.03426,18152448.10000
60,1.95005,0.33172,1.46668,0.09467,0.03814,18586967.45000
120,1.70965,0.25673,1.30077,0.09534,0.03790,13912915.15000
180,1.15182,0.05238,0.94599,0.09905,0.03803,1334104.85000
240,0.99051,0.05031,0.78678,0.09923,0.03759,1563999.05000
300,0.83439,0.04213,0.64135,0.09698,0.03757,942806.45000
360,1.19169,0.03717,0.99813,0.09938,0.03792,651664.20000
420,1.24587,0.03137,1.06172,0.09852,0.03794,531526.60000
480,1.01996,0.02137,0.85380,0.09113,0.03759,335265.25000
540,0.96107,0.02536,0.78776,0.09095,0.03814,394504.35000
