frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.64832,0.17129,0.31688,0.10001,0.04495,3553381.35000
60,0.46818,0.11652,0.21314,0.09155,0.03353,3662944.30000
120,0.47118,0.10804,0.21434,0.09531,0.03932,2176008.00000
180,0.40568,0.06968,0.18769,0.09547,0.03880,1760027.75000
240,0.50342,0.11851,0.23546,0.09612,0.03920,2911562.30000
300,0.55072,0.14553,0.25421,0.09777,0.03924,3211259.30000
360,0.56977,0.15445,0.26280,0.09919,0.03915,3197534.35000
420,0.49812,0.11357,0.23294,0.09865,0.03899,2080022.75000
480,0.50342,0.11947,0.23317,0.09778,0.03890,2143202.10000
540,0.51249,0.13016,0.23421,0.09527,0.03865,2652802.15000
