frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,1.62856,0.15984,0.02829,0.00223,0.03834,1.20427,0.11150,0.04832,2955774.10000
60,1.43235,0.15335,0.02959,0.00216,0.04219,1.03745,0.09690,0.03863,3390293.45000
120,1.33195,0.09596,0.02828,0.00216,0.04115,0.99419,0.09649,0.03830,1763572.05000
180,1.27015,0.08953,0.02783,0.00240,0.04062,0.94206,0.09652,0.03851,1334104.85000
240,1.16674,0.09801,0.02783,0.00257,0.04022,0.84578,0.08901,0.03888,1563999.05000
300,1.00102,0.09006,0.02738,0.00262,0.03951,0.69065,0.08815,0.03832,942806.45000
360,1.26957,0.07530,0.02786,0.00275,0.04026,0.97039,0.08925,0.03887,651664.20000
420,1.39201,0.06782,0.02788,0.00280,0.04032,1.09638,0.09155,0.03820,531526.60000
480,1.18549,0.06007,0.02750,0.00283,0.03956,0.89995,0.09087,0.03780,335265.25000
540,1.08673,0.06408,0.02761,0.00269,0.03979,0.79757,0.09126,0.03847,394504.35000
