frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.64787,0.16905,0.31701,0.09987,0.04630,3553381.35000
60,0.71890,0.18308,0.35026,0.11492,0.05494,3662944.30000
120,0.63440,0.14254,0.28304,0.12762,0.06537,2176008.00000
180,0.55102,0.10098,0.23986,0.12889,0.06538,1760027.75000
240,0.51881,0.12112,0.24231,0.09909,0.04123,2911562.30000
300,0.55007,0.14478,0.25386,0.09793,0.03937,3211259.30000
360,0.56943,0.15399,0.26228,0.09964,0.03937,3197534.35000
420,0.49902,0.11419,0.23276,0.09884,0.03910,2080022.75000
480,0.50617,0.11926,0.23322,0.09829,0.03911,2143202.10000
540,0.51532,0.13074,0.23587,0.09563,0.03889,2652802.15000
