frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.64847,0.17009,0.31905,0.09968,0.04499,3553381.35000
60,0.62816,0.16155,0.30379,0.10295,0.04520,3662944.30000
120,0.46738,0.10634,0.21283,0.09536,0.03926,2176008.00000
180,0.40473,0.06968,0.18617,0.09560,0.03905,1760027.75000
240,0.50078,0.11802,0.23317,0.09621,0.03926,2911562.30000
300,0.54763,0.14501,0.25144,0.09798,0.03929,3211259.30000
360,0.56693,0.15296,0.26064,0.09973,0.03949,3197534.35000
420,0.49775,0.11384,0.23223,0.09866,0.03896,2080022.75000
480,0.50220,0.11929,0.23191,0.09808,0.03886,2143202.10000
540,0.51371,0.13141,0.23332,0.09540,0.03886,2652802.15000
