frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.64902,0.16971,0.31799,0.09984,0.04642,3553381.35000
60,0.71787,0.18177,0.35132,0.11475,0.05493,3662944.30000
120,0.62798,0.14092,0.28464,0.12480,0.06241,2176008.00000
180,0.40517,0.06966,0.18658,0.09577,0.03902,1760027.75000
240,0.50176,0.11793,0.23388,0.09629,0.03940,2911562.30000
300,0.55050,0.14601,0.25209,0.09809,0.03964,3211259.30000
360,0.56756,0.15343,0.26069,0.09979,0.03934,3197534.35000
420,0.49815,0.11392,0.23219,0.09882,0.03907,2080022.75000
480,0.50300,0.11915,0.23246,0.09825,0.03900,2143202.10000
540,0.51483,0.13069,0.23567,0.09552,0.03876,2652802.15000
