frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,1.79213,0.34149,1.30058,0.09301,0.03580,18152448.10000
60,1.95517,0.33128,1.46709,0.09474,0.03809,18586967.45000
120,1.72606,0.25648,1.30568,0.09560,0.03792,13912915.15000
180,1.15894,0.05195,0.95296,0.09919,0.03819,1334104.85000
240,0.98441,0.05040,0.78073,0.09941,0.03763,1563999.05000
300,0.83782,0.04213,0.64652,0.09750,0.03764,942806.45000
360,1.24387,0.03724,1.05245,0.09913,0.03797,651664.20000
420,1.28057,0.03122,1.08842,0.09881,0.03805,531526.60000
480,1.07431,0.02133,0.90632,0.09178,0.03788,335265.25000
540,0.97506,0.02528,0.80576,0.08950,0.03800,394504.35000
