frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,1.62959,0.12694,0.02616,0.00216,0.03618,1.27305,0.09538,0.03451,2955774.10000
60,2.08680,0.15332,0.02826,0.00216,0.04005,1.69168,0.09898,0.03861,3390293.45000
120,1.60525,0.09605,0.02773,0.00265,0.03958,1.27338,0.09861,0.03828,1763572.05000
180,1.72165,0.08882,0.02728,0.00277,0.03911,1.39906,0.09978,0.03772,1334104.85000
240,1.43910,0.09762,0.02713,0.00268,0.03925,1.11003,0.09935,0.03766,1563999.05000
300,1.03514,0.08951,0.02724,0.00276,0.03895,0.71812,0.09735,0.03739,942806.45000
360,1.52194,0.07498,0.02747,0.00263,0.03940,1.21140,0.09791,0.03850,651664.20000
420,1.80642,0.06793,0.02745,0.00270,0.03941,1.50150,0.09230,0.03840,531526.60000
480,1.34889,0.05999,0.02730,0.00262,0.03908,1.06315,0.09231,0.03771,335265.25000
540,1.22972,0.06392,0.02709,0.00265,0.03912,0.93736,0.09148,0.03808,394504.35000
