frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,1.75526,0.17407,0.02867,0.00227,0.03851,1.29384,0.12234,0.05550,2955774.10000
60,1.38639,0.15305,0.02959,0.00216,0.04224,0.99205,0.09627,0.03900,3390293.45000
120,1.31789,0.09588,0.02829,0.00217,0.04121,0.98275,0.09548,0.03891,1763572.05000
180,1.23981,0.08904,0.02785,0.00250,0.04065,0.91711,0.09539,0.03816,1334104.85000
240,1.15006,0.09791,0.02774,0.00279,0.04034,0.83011,0.08886,0.03794,1563999.05000
300,0.99305,0.08968,0.02734,0.00267,0.03956,0.68384,0.08620,0.03767,942806.45000
360,1.26914,0.07514,0.02784,0.00275,0.04029,0.97207,0.08850,0.03829,651664.20000
420,1.36382,0.06795,0.02788,0.00281,0.04033,1.06740,0.09072,0.03850,531526.60000
480,1.12378,0.06008,0.02762,0.00266,0.03962,0.84220,0.08953,0.03782,335265.25000
540,1.06206,0.06390,0.02737,0.00255,0.03974,0.77505,0.08972,0.03854,394504.35000
