frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,2.10547,0.50503,0.03021,0.00216,0.03617,1.36527,0.09429,0.03491,18152448.10000
60,2.48488,0.53076,0.03322,0.00216,0.04010,1.70808,0.09785,0.03879,18586967.45000
120,1.98041,0.40676,0.03238,0.00230,0.03953,1.32765,0.10026,0.03811,13912915.15000
180,1.72530,0.08968,0.02738,0.00229,0.03930,1.38517,0.10010,0.03833,1334104.85000
240,1.45360,0.09840,0.02725,0.00229,0.03938,1.12249,0.09864,0.03759,1563999.05000
300,1.03736,0.08976,0.02708,0.00232,0.03889,0.71622,0.09649,0.03714,942806.45000
360,1.58731,0.07531,0.02728,0.00274,0.03935,1.28550,0.09312,0.03828,651664.20000
420,1.80833,0.06812,0.02746,0.00262,0.03946,1.50937,0.09425,0.03832,531526.60000
480,1.33212,0.06027,0.02734,0.00257,0.03929,1.04614,0.09279,0.03768,335265.25000
540,1.22893,0.06413,0.02716,0.00266,0.03905,0.94117,0.09040,0.03804,394504.35000
