frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.64797,0.16922,0.31768,0.09988,0.04663,3553381.35000
60,0.71047,0.18053,0.34489,0.11369,0.05322,3662944.30000
120,0.46767,0.10591,0.21289,0.09561,0.03940,2176008.00000
180,0.40496,0.06968,0.18651,0.09571,0.03887,1760027.75000
240,0.50209,0.11841,0.23397,0.09629,0.03942,2911562.30000
300,0.54885,0.14438,0.25305,0.09805,0.03926,3211259.30000
360,0.57011,0.15375,0.26322,0.09980,0.03918,3197534.35000
420,0.49982,0.11427,0.23349,0.09884,0.03918,2080022.75000
480,0.50487,0.11980,0.23394,0.09822,0.03892,2143202.10000
540,0.51376,0.13075,0.23440,0.09558,0.03909,2652802.15000
