frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,0.70934,0.26623,0.02811,0.00216,0.03483,0.20168,0.09918,0.04353,3553381.35000
60,0.84170,0.28462,0.03087,0.00217,0.03818,0.27679,0.12108,0.05262,3662944.30000
120,0.90181,0.22170,0.03170,0.00218,0.04261,0.36294,0.13913,0.06585,2176008.00000
180,0.71755,0.15209,0.02890,0.00211,0.04174,0.29797,0.11472,0.04550,1760027.75000
240,0.73832,0.19538,0.03107,0.00207,0.04283,0.29581,0.09999,0.03898,2911562.30000
300,0.77217,0.22284,0.03165,0.00208,0.04332,0.29993,0.10002,0.03940,3211259.30000
360,0.76836,0.22430,0.03162,0.00208,0.04400,0.29456,0.10043,0.03911,3197534.35000
420,0.68718,0.17449,0.03031,0.00275,0.04310,0.27277,0.09979,0.03816,2080022.75000
480,0.70027,0.17854,0.03068,0.00242,0.04340,0.28003,0.09978,0.03832,2143202.10000
540,0.74104,0.21559,0.03059,0.00283,0.04238,0.28747,0.09991,0.03822,2652802.15000
