frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,1.81137,0.34652,1.31914,0.09350,0.03587,18152448.10000
60,1.95260,0.33199,1.46738,0.09456,0.03809,18586967.45000
120,1.73299,0.25652,1.31171,0.09849,0.03806,13912915.15000
180,1.14932,0.05186,0.94103,0.09898,0.03805,1334104.85000
240,0.98323,0.05017,0.77809,0.09935,0.03752,1563999.05000
300,0.83168,0.04221,0.64075,0.09733,0.03751,942806.45000
360,1.19218,0.03721,0.99950,0.09927,0.03798,651664.20000
420,1.27024,0.03132,1.09021,0.09646,0.03811,531526.60000
480,1.07015,0.02141,0.90444,0.09116,0.03769,335265.25000
540,0.97553,0.02533,0.80422,0.09071,0.03795,394504.35000
