frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,2.07876,0.17737,0.02857,0.00227,0.03829,1.61096,0.12524,0.05521,2955774.10000
60,1.51277,0.15349,0.02949,0.00217,0.04200,1.11081,0.09942,0.03861,3390293.45000
120,1.37138,0.09631,0.02816,0.00224,0.04090,1.03628,0.09658,0.03840,1763572.05000
180,1.34461,0.08890,0.02780,0.00278,0.04031,1.02168,0.09783,0.03796,1334104.85000
240,1.21220,0.09794,0.02768,0.00267,0.04023,0.88108,0.09851,0.03815,1563999.05000
300,1.00944,0.08975,0.02727,0.00271,0.03947,0.69256,0.09663,0.03745,942806.45000
360,1.29494,0.07516,0.02791,0.00288,0.04021,0.98767,0.09843,0.03825,651664.20000
420,1.42427,0.06795,0.02786,0.00284,0.04013,1.12351,0.09864,0.03814,531526.60000
480,1.19117,0.06008,0.02757,0.00270,0.03953,0.90240,0.09166,0.03782,335265.25000
540,1.09453,0.06411,0.02750,0.00272,0.03960,0.80478,0.08937,0.03826,394504.35000
