frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,2.27800,0.44283,1.65935,0.10386,0.04229,18152448.10000
60,1.94179,0.33263,1.45358,0.09490,0.03823,18586967.45000
120,1.70061,0.25689,1.29326,0.09480,0.03817,13912915.15000
180,1.14806,0.05191,0.94385,0.09738,0.03820,1334104.85000
240,0.98438,0.05034,0.78376,0.09840,0.03761,1563999.05000
300,0.83236,0.04235,0.64294,0.09527,0.03776,942806.45000
360,1.19395,0.03729,1.00556,0.09434,0.03826,651664.20000
420,1.26716,0.03131,1.08572,0.09145,0.03847,531526.60000
480,1.07255,0.02133,0.90517,0.09153,0.03755,335265.25000
540,0.97505,0.02526,0.80670,0.09008,0.03805,394504.35000
