frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,1.22536,0.12753,0.02736,0.00216,0.03800,0.86644,0.09284,0.03481,2955774.10000
60,1.50176,0.15360,0.02944,0.00216,0.04201,1.10686,0.09718,0.03852,3390293.45000
120,1.36354,0.09598,0.02810,0.00217,0.04093,1.02889,0.09589,0.03863,1763572.05000
180,1.33493,0.08906,0.02767,0.00236,0.04051,1.01060,0.09647,0.03816,1334104.85000
240,1.19091,0.09799,0.02762,0.00272,0.04019,0.87139,0.08848,0.03856,1563999.05000
300,0.98251,0.08975,0.02736,0.00270,0.03957,0.67178,0.08702,0.03744,942806.45000
360,1.28440,0.07509,0.02793,0.00263,0.04011,0.98281,0.08849,0.03866,651664.20000
420,1.42283,0.06788,0.02777,0.00284,0.04005,1.12825,0.09122,0.03832,531526.60000
480,1.18097,0.06006,0.02755,0.00269,0.03951,0.89589,0.09182,0.03769,335265.25000
540,1.08255,0.06389,0.02738,0.00276,0.03961,0.79819,0.08906,0.03813,394504.35000
