frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,0.70557,0.26514,0.02772,0.00217,0.03464,0.19868,0.10074,0.04305,3553381.35000
60,0.68684,0.22467,0.02895,0.00209,0.03760,0.22721,0.09734,0.03616,3662944.30000
120,0.70590,0.18154,0.03008,0.00208,0.04209,0.28031,0.09840,0.03845,2176008.00000
180,0.66193,0.14239,0.02854,0.00208,0.04144,0.27648,0.10003,0.03827,1760027.75000
240,0.73504,0.19438,0.03091,0.00208,0.04252,0.29406,0.10014,0.03902,2911562.30000
300,0.76638,0.22203,0.03124,0.00208,0.04319,0.29618,0.09907,0.03975,3211259.30000
360,0.76468,0.22405,0.03167,0.00207,0.04397,0.29073,0.09933,0.03971,3197534.35000
420,0.69036,0.17487,0.03018,0.00259,0.04298,0.27096,0.10159,0.03861,2080022.75000
480,0.69932,0.17842,0.03066,0.00256,0.04323,0.27785,0.10171,0.03826,2143202.10000
540,0.73671,0.21458,0.03020,0.00273,0.04209,0.28508,0.09942,0.03858,2652802.15000
