frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,1.56459,0.08813,1.30840,0.10499,0.04384,2955774.10000
60,1.41951,0.08303,1.18070,0.09693,0.03827,3390293.45000
120,1.29104,0.05142,1.08233,0.09723,0.03835,1763572.05000
180,1.14744,0.05192,0.94112,0.09727,0.03804,1334104.85000
240,0.97792,0.05030,0.78261,0.09102,0.03783,1563999.05000
300,0.82390,0.04234,0.64186,0.08790,0.03772,942806.45000
360,1.17618,0.03728,0.99207,0.08948,0.03824,651664.20000
420,1.25877,0.03144,1.08066,0.09144,0.03811,531526.60000
480,1.07199,0.02145,0.90451,0.09167,0.03762,335265.25000
540,0.97339,0.02533,0.80391,0.08992,0.03799,394504.35000
