frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,2.35591,0.69848,0.03447,0.00225,0.03842,1.36785,0.12059,0.05273,18152448.10000
60,1.82897,0.53026,0.03442,0.00216,0.04217,1.04474,0.10152,0.03886,18586967.45000
120,1.66724,0.40740,0.03284,0.00264,0.04089,1.01976,0.09653,0.03869,13912915.15000
180,1.28251,0.08911,0.02794,0.00261,0.04035,0.95901,0.09834,0.03831,1334104.85000
240,1.17579,0.09852,0.02779,0.00272,0.04029,0.84447,0.09820,0.03803,1563999.05000
300,0.99336,0.09015,0.02734,0.00267,0.03952,0.67600,0.09629,0.03749,942806.45000
360,1.29950,0.07539,0.02789,0.00279,0.04012,0.99233,0.09818,0.03854,651664.20000
420,1.56432,0.06795,0.02791,0.00261,0.04009,1.25863,0.09998,0.03835,531526.60000
480,1.26357,0.06021,0.02757,0.00267,0.03947,0.98089,0.09041,0.03825,335265.25000
540,1.10820,0.06402,0.02745,0.00273,0.03967,0.82187,0.08931,0.03842,394504.35000
