frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,1.60498,0.12724,0.02612,0.00217,0.03590,1.25082,0.09542,0.03445,2955774.10000
60,2.00467,0.15287,0.02817,0.00216,0.03968,1.60619,0.10023,0.03838,3390293.45000
120,1.62060,0.09608,0.02753,0.00232,0.03935,1.28393,0.10013,0.03810,1763572.05000
180,1.67888,0.08900,0.02716,0.00279,0.03911,1.35447,0.10209,0.03787,1334104.85000
240,1.39012,0.09772,0.02713,0.00274,0.03913,1.06135,0.09952,0.03766,1563999.05000
300,1.02607,0.08948,0.02717,0.00274,0.03881,0.70913,0.09748,0.03732,942806.45000
360,1.56241,0.07506,0.02729,0.00273,0.03931,1.25272,0.09844,0.03822,651664.20000
420,1.80432,0.06800,0.02750,0.00271,0.03912,1.50214,0.09780,0.03848,531526.60000
480,1.33292,0.05993,0.02725,0.00259,0.03885,1.04675,0.09355,0.03779,335265.25000
540,1.22635,0.06386,0.02714,0.00269,0.03889,0.94121,0.09038,0.03809,394504.35000
