frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,2.28957,0.66571,0.03340,0.00225,0.03745,1.34711,0.11633,0.04865,18152448.10000
60,1.91896,0.53001,0.03391,0.00217,0.04132,1.13443,0.09731,0.03856,18586967.45000
120,1.68337,0.40720,0.03285,0.00262,0.04045,1.03612,0.09740,0.03824,13912915.15000
180,1.30482,0.08912,0.02768,0.00265,0.04010,0.98453,0.09816,0.03783,1334104.85000
240,1.18705,0.09843,0.02769,0.00275,0.04005,0.85798,0.09854,0.03770,1563999.05000
300,0.99240,0.09022,0.02730,0.00270,0.03948,0.67329,0.09682,0.03795,942806.45000
360,1.35151,0.07533,0.02759,0.00262,0.04006,1.04349,0.09739,0.03825,651664.20000
420,1.57244,0.06818,0.02776,0.00262,0.03981,1.27705,0.09235,0.03839,531526.60000
480,1.22124,0.06024,0.02747,0.00256,0.03943,0.93715,0.09137,0.03783,335265.25000
540,1.09236,0.06406,0.02747,0.00259,0.03959,0.80505,0.08874,0.03823,394504.35000
