frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,2.33861,0.66266,0.03315,0.00223,0.03732,1.40279,0.11586,0.04862,18152448.10000
60,1.95642,0.53014,0.03372,0.00217,0.04116,1.17625,0.09739,0.03846,18586967.45000
120,1.70452,0.40715,0.03250,0.00270,0.04038,1.06020,0.09754,0.03810,13912915.15000
180,1.33942,0.08895,0.02762,0.00270,0.03997,1.01771,0.09849,0.03775,1334104.85000
240,1.19553,0.09851,0.02756,0.00260,0.04003,0.86611,0.09858,0.03786,1563999.05000
300,0.99132,0.08990,0.02729,0.00261,0.03955,0.67124,0.09613,0.03739,942806.45000
360,1.37619,0.07529,0.02770,0.00269,0.03995,1.06884,0.09728,0.03859,651664.20000
420,1.58505,0.06807,0.02773,0.00262,0.03986,1.28835,0.09220,0.03843,531526.60000
480,1.22154,0.06029,0.02741,0.00271,0.03942,0.93433,0.09173,0.03785,335265.25000
540,1.09940,0.06418,0.02748,0.00268,0.03957,0.81402,0.08943,0.03825,394504.35000
