frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,1.60310,0.08819,1.34499,0.10549,0.04390,2955774.10000
60,1.40962,0.08300,1.17767,0.09693,0.03829,3390293.45000
120,1.29518,0.05134,1.08795,0.09732,0.03834,1763572.05000
180,1.15694,0.05198,0.95067,0.09722,0.03808,1334104.85000
240,0.98113,0.05040,0.78571,0.09117,0.03780,1563999.05000
300,0.83255,0.04251,0.64528,0.08873,0.03767,942806.45000
360,1.18244,0.03733,1.00218,0.09056,0.03836,651664.20000
420,1.27548,0.03136,1.09422,0.09166,0.03831,531526.60000
480,1.07515,0.02146,0.90568,0.09128,0.03759,335265.25000
540,0.97513,0.02545,0.80511,0.08963,0.03809,394504.35000
