frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,1.63982,0.13502,0.02657,0.00218,0.03660,1.27267,0.09643,0.03769,2955774.10000
60,1.87160,0.15319,0.02843,0.00216,0.04051,1.47414,0.09759,0.03905,3390293.45000
120,1.44685,0.09597,0.02776,0.00232,0.04025,1.11295,0.09640,0.03891,1763572.05000
180,1.60594,0.08907,0.02732,0.00287,0.03945,1.27923,0.09888,0.03791,1334104.85000
240,1.39783,0.09761,0.02735,0.00278,0.03944,1.06758,0.09907,0.03773,1563999.05000
300,1.03640,0.08955,0.02719,0.00278,0.03907,0.71960,0.09679,0.03729,942806.45000
360,1.53718,0.07495,0.02748,0.00271,0.03954,1.22838,0.09895,0.03839,651664.20000
420,1.53829,0.06794,0.02769,0.00271,0.03988,1.23654,0.09667,0.03846,531526.60000
480,1.17788,0.06000,0.02755,0.00260,0.03961,0.89381,0.09087,0.03789,335265.25000
540,1.15488,0.06384,0.02737,0.00275,0.03932,0.86410,0.08986,0.03841,394504.35000
