frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,1.64330,0.52491,0.03164,0.00218,0.03814,0.88184,0.09479,0.03595,18152448.10000
60,1.87855,0.53070,0.03434,0.00217,0.04218,1.09241,0.10152,0.03859,18586967.45000
120,1.69570,0.40708,0.03275,0.00250,0.04089,1.04736,0.09711,0.03837,13912915.15000
180,1.29411,0.08913,0.02785,0.00277,0.04043,0.97242,0.09838,0.03793,1334104.85000
240,1.18496,0.09864,0.02765,0.00277,0.04031,0.85387,0.09846,0.03836,1563999.05000
300,1.01855,0.09000,0.02736,0.00276,0.03951,0.69784,0.09695,0.03768,942806.45000
360,1.37184,0.07543,0.02780,0.00257,0.04005,1.06450,0.09852,0.03836,651664.20000
420,1.57547,0.06810,0.02781,0.00268,0.04014,1.27710,0.09491,0.03836,531526.60000
480,1.21053,0.06032,0.02761,0.00263,0.03948,0.92672,0.09091,0.03809,335265.25000
540,1.09705,0.06414,0.02745,0.00265,0.03966,0.81069,0.08964,0.03844,394504.35000
