frame,total,depth_prepass,geometry,lighting,index_count
1990,0.61290,0.23740,0.34002,0.02538,10974408.00000
2000,0.60896,0.23438,0.34108,0.02334,10974408.00000
2010,0.61560,0.23462,0.34731,0.02377,10974408.00000
2020,0.62310,0.23415,0.35473,0.02394,10974408.00000
2030,0.62662,0.23434,0.35928,0.02305,10974408.00000
2040,0.62207,0.23256,0.35765,0.02145,10973341.80000
2050,0.63016,0.23362,0.36495,0.02134,10972275.60000
2060,0.64192,0.23655,0.37290,0.02260,10974408.00000
2070,0.64379,0.23344,0.37676,0.02307,10846963.80000
2080,0.60240,0.22281,0.34721,0.02220,10364410.50000
2090,0.55859,0.21113,0.31638,0.02089,10054158.00000
2100,0.56362,0.20947,0.32343,0.02070,10013727.00000
2110,0.58820,0.21590,0.33900,0.02268,10195232.40000
2120,0.63093,0.22473,0.37030,0.02555,10491190.80000
2130,0.62941,0.22532,0.36922,0.02521,10491226.80000
2140,0.63639,0.22813,0.37359,0.02480,10606616.40000
2150,0.64308,0.23057,0.37437,0.02763,10839546.30000
2160,0.60890,0.22352,0.35072,0.02394,10082360.10000
2170,0.43151,0.15400,0.24932,0.01764,7223112.00000
2180,0.41018,0.14046,0.24176,0.01757,6549874.20000
2190,0.38649,0.13255,0.22628,0.01758,6266152.50000
2200,0.31209,0.10632,0.17861,0.01725,5132634.90000
2210,0.18971,0.05452,0.10774,0.01440,3836330.40000
2220,0.16214,0.05022,0.08755,0.01419,3796645.80000
2230,0.12907,0.04009,0.06446,0.01423,2713873.80000
2240,0.06810,0.01660,0.02699,0.01451,1232427.90000
2250,0.04302,0.00767,0.01066,0.01438,384978.60000
2260,0.04150,0.00587,0.01086,0.01436,521978.40000
2270,0.12008,0.03614,0.05931,0.01430,2713873.80000
2280,0.07273,0.01708,0.03111,0.01450,1252506.00000
2290,0.07033,0.01680,0.02866,0.01449,1252506.00000
2300,0.03556,0.00407,0.00650,0.01477,130779.00000
2310,0.03029,0.00220,0.00305,0.01485,0.00000
2320,0.03044,0.00232,0.00307,0.01486,0.00000
2330,0.03021,0.00211,0.00306,0.01484,0.00000
2340,0.03020,0.00218,0.00305,0.01480,0.00000
2350,0.03011,0.00197,0.00306,0.01484,0.00000
2360,0.03051,0.00214,0.00307,0.01485,0.00000
2370,0.03034,0.00210,0.00306,0.01487,0.00000
2380,0.03013,0.00212,0.00305,0.01478,0.00000
2390,0.03024,0.00211,0.00305,0.01483,0.00000
