frame,total,geometry,lighting,index_count
1730,0.32012,0.29471,0.01827,11241037.20000
1740,0.31703,0.29232,0.01743,11241052.20000
1750,0.31374,0.28967,0.01696,11241054.00000
1760,0.31131,0.28759,0.01669,11241054.00000
1770,0.31112,0.28708,0.01648,11241054.00000
1780,0.31056,0.28666,0.01649,11241054.00000
1790,0.31029,0.28692,0.01617,11241054.00000
1800,0.30856,0.28534,0.01610,11241054.00000
1810,0.30881,0.28554,0.01588,11241049.80000
1820,0.30926,0.28569,0.01603,11241039.60000
1830,0.30930,0.28592,0.01611,11241032.40000
1840,0.31059,0.28714,0.01610,11241024.00000
1850,0.31188,0.28822,0.01645,11241018.00000
1860,0.31438,0.28980,0.01726,11241019.80000
1870,0.31696,0.29166,0.01776,11241019.80000
1880,0.31946,0.29403,0.01813,11241012.60000
1890,0.32407,0.29786,0.01874,11241006.00000
1900,0.32808,0.30129,0.01942,11241003.00000
1910,0.33188,0.30379,0.02032,11240994.00000
1920,0.33607,0.30696,0.02190,11240985.60000
1930,0.34160,0.31071,0.02330,11240971.20000
1940,0.34745,0.31504,0.02485,11240961.00000
1950,0.35378,0.32013,0.02645,11240949.00000
1960,0.36033,0.32468,0.02806,11240934.60000
1970,0.36657,0.32917,0.03001,11240930.40000
1980,0.37332,0.33563,0.03070,11161169.70000
1990,0.36459,0.33018,0.02714,10974408.00000
2000,0.36311,0.33052,0.02519,10974408.00000
2010,0.36875,0.33639,0.02507,10974408.00000
2020,0.37551,0.34283,0.02539,10974408.00000
2030,0.37793,0.34626,0.02402,10974408.00000
2040,0.37062,0.34093,0.02219,10973341.80000
2050,0.37117,0.34180,0.02202,10972275.60000
2060,0.38455,0.35367,0.02349,10974408.00000
2070,0.38861,0.35672,0.02464,10846963.80000
2080,0.35966,0.32966,0.02267,10364410.50000
2090,0.33300,0.30490,0.02091,10054158.00000
2100,0.34071,0.31218,0.02114,10013727.00000
2110,0.35405,0.32342,0.02297,10195232.40000
2120,0.37949,0.34600,0.02589,10491190.80000
2130,0.39644,0.36276,0.02632,10491226.80000
2140,0.41138,0.37756,0.02651,10606616.40000
2150,0.40858,0.37043,0.03058,10839546.30000
2160,0.37992,0.34772,0.02500,10082360.10000
2170,0.30523,0.28085,0.01691,7223112.00000
2180,0.30129,0.27686,0.01716,6549874.20000
2190,0.29169,0.26705,0.01722,6266152.50000
2200,0.23630,0.21285,0.01634,5132634.90000
2210,0.14005,0.11935,0.01418,3836330.40000
2220,0.10972,0.08881,0.01428,3796645.80000
2230,0.08299,0.06175,0.01448,2713873.80000
2240,0.04680,0.02557,0.01436,1232427.90000
2250,0.03336,0.01208,0.01428,384978.60000
2260,0.03226,0.01124,0.01426,521978.40000
2270,0.07962,0.05823,0.01447,2713873.80000
2280,0.05044,0.02930,0.01441,1252506.00000
2290,0.04837,0.02726,0.01433,1252506.00000
2300,0.02932,0.00782,0.01464,130779.00000
2310,0.02671,0.00503,0.01478,0.00000
2320,0.02648,0.00498,0.01480,0.00000
2330,0.02669,0.00478,0.01480,0.00000
2340,0.02681,0.00491,0.01481,0.00000
2350,0.02667,0.00517,0.01481,0.00000
2360,0.02658,0.00513,0.01478,0.00000
2370,0.02656,0.00508,0.01479,0.00000
2380,0.02668,0.00518,0.01480,0.00000
2390,0.02660,0.00509,0.01483,0.00000
