frame,total,visibility,gbuffer,lighting,index_count
1480,0.53168,0.35184,0.14229,0.02687,10864807.80000
1490,0.53449,0.35406,0.14290,0.02724,10864813.20000
1500,0.53663,0.35798,0.14198,0.02653,10864818.60000
1510,0.53834,0.36177,0.14126,0.02518,10864824.00000
1520,0.53722,0.36446,0.13868,0.02408,10864827.00000
1530,0.52317,0.36067,0.13070,0.02198,10864822.20000
1540,0.51316,0.35898,0.12320,0.02068,10864824.00000
1550,0.51403,0.36048,0.12269,0.02046,10864827.00000
1560,0.51673,0.36284,0.12372,0.02016,10864828.20000
1570,0.51910,0.36419,0.12482,0.01982,10869039.60000
1580,0.52229,0.36526,0.12704,0.01989,10951032.60000
1590,0.52680,0.36663,0.13019,0.02012,10974487.80000
1600,0.52686,0.36626,0.13088,0.01989,10974497.40000
1610,0.52077,0.36422,0.12754,0.01921,10974504.00000
1620,0.51360,0.36132,0.12319,0.01897,10974501.00000
1630,0.50781,0.36022,0.11931,0.01852,10974495.00000
1640,0.50405,0.35918,0.11701,0.01801,10974492.00000
1650,0.50347,0.35937,0.11609,0.01800,10974492.00000
1660,0.50102,0.35892,0.11457,0.01792,10974493.80000
1670,0.49914,0.35826,0.11342,0.01799,10974916.20000
1680,0.50167,0.36249,0.11173,0.01764,11108102.10000
1690,0.50057,0.36507,0.10829,0.01762,11241013.20000
1700,0.49672,0.36498,0.10457,0.01736,11241018.60000
1710,0.49111,0.36326,0.10072,0.01745,11241024.00000
1720,0.48741,0.36324,0.09709,0.01734,11241025.80000
1730,0.48357,0.36323,0.09366,0.01714,11241037.20000
1740,0.47594,0.35998,0.08953,0.01677,11241052.20000
1750,0.47249,0.35928,0.08642,0.01663,11241054.00000
1760,0.47190,0.35948,0.08614,0.01655,11241054.00000
1770,0.46811,0.35908,0.08317,0.01616,11241054.00000
1780,0.46620,0.36042,0.08027,0.01605,11241054.00000
1790,0.46177,0.35871,0.07750,0.01592,11241054.00000
1800,0.45934,0.35793,0.07564,0.01594,11241054.00000
1810,0.45813,0.35734,0.07521,0.01582,11241049.80000
1820,0.45888,0.35782,0.07558,0.01606,11241039.60000
1830,0.46001,0.35734,0.07680,0.01610,11241032.40000
1840,0.46260,0.35828,0.07842,0.01623,11241024.00000
1850,0.46556,0.35927,0.08038,0.01636,11241018.00000
1860,0.47023,0.35992,0.08384,0.01652,11241019.80000
1870,0.47516,0.36134,0.08694,0.01686,11241019.80000
1880,0.48017,0.36239,0.09098,0.01682,11241012.60000
1890,0.48384,0.36331,0.09374,0.01692,11241006.00000
1900,0.48947,0.36524,0.09740,0.01722,11241003.00000
1910,0.49394,0.36530,0.10127,0.01735,11240994.00000
1920,0.49822,0.36670,0.10461,0.01743,11240985.60000
1930,0.50510,0.36883,0.10886,0.01776,11240971.20000
1940,0.50933,0.36882,0.11273,0.01778,11240961.00000
1950,0.51428,0.36985,0.11670,0.01804,11240949.00000
1960,0.51993,0.37055,0.12143,0.01805,11240934.60000
1970,0.52437,0.37074,0.12592,0.01829,11240930.40000
1980,0.52771,0.36942,0.12943,0.01907,11161169.70000
1990,0.51476,0.36047,0.12576,0.01863,10974408.00000
2000,0.50968,0.36001,0.12158,0.01829,10974408.00000
2010,0.51351,0.36156,0.12387,0.01839,10974408.00000
2020,0.51883,0.36221,0.12784,0.01871,10974408.00000
2030,0.51696,0.36041,0.12799,0.01864,10974408.00000
2040,0.50658,0.35458,0.12387,0.01819,10973341.80000
2050,0.50739,0.35358,0.12540,0.01847,10972275.60000
2060,0.52301,0.35887,0.13435,0.01995,10974408.00000
2070,0.52424,0.35353,0.14074,0.02006,10846963.80000
2080,0.48934,0.32796,0.13254,0.01873,10364410.50000
2090,0.45710,0.30526,0.12455,0.01768,10054158.00000
2100,0.45303,0.30027,0.12579,0.01722,10013727.00000
2110,0.47759,0.31171,0.13729,0.01870,10195232.40000
2120,0.51800,0.33284,0.15351,0.02179,10491190.80000
2130,0.52462,0.33625,0.15539,0.02295,10491226.80000
2140,0.53127,0.34360,0.15376,0.02432,10606616.40000
2150,0.53120,0.34571,0.15134,0.02394,10839546.30000
2160,0.49902,0.33054,0.13855,0.01989,10082360.10000
2170,0.37803,0.22982,0.12078,0.01742,7223112.00000
2180,0.36984,0.21724,0.12481,0.01754,6549874.20000
2190,0.36165,0.20718,0.12686,0.01777,6266152.50000
2200,0.29686,0.16614,0.10399,0.01722,5132634.90000
2210,0.19622,0.10244,0.06917,0.01481,3836330.40000
2220,0.16760,0.08895,0.05476,0.01423,3796645.80000
2230,0.14295,0.07034,0.04865,0.01424,2713873.80000
2240,0.09640,0.02936,0.04290,0.01426,1232427.90000
2250,0.07889,0.01318,0.04172,0.01424,384978.60000
2260,0.07586,0.01072,0.04152,0.01428,521978.40000
2270,0.13173,0.06376,0.04394,0.01423,2713873.80000
2280,0.09832,0.03036,0.04406,0.01421,1252506.00000
2290,0.09756,0.03018,0.04327,0.01425,1252506.00000
2300,0.07436,0.00716,0.04288,0.01427,130779.00000
2310,0.07057,0.00374,0.04262,0.01430,0.00000
2320,0.06933,0.00384,0.04137,0.01424,0.00000
2330,0.07058,0.00378,0.04262,0.01423,0.00000
2340,0.07044,0.00377,0.04250,0.01422,0.00000
2350,0.06828,0.00352,0.04048,0.01424,0.00000
2360,0.06798,0.00368,0.04010,0.01422,0.00000
2370,0.06799,0.00388,0.04005,0.01422,0.00000
2380,0.07055,0.00376,0.04272,0.01423,0.00000
2390,0.07074,0.00378,0.04285,0.01423,0.00000
