frame,total,forward,index_count
1430,0.36274,0.35788,10864791.00000
1440,0.36005,0.35535,10864798.20000
1450,0.35593,0.35129,10864803.00000
1460,0.35543,0.35070,10864803.00000
1470,0.35536,0.35102,10864803.00000
1480,0.36003,0.35568,10864807.80000
1490,0.36619,0.36133,10864813.20000
1500,0.36873,0.36437,10864818.60000
1510,0.37578,0.37105,10864824.00000
1520,0.37248,0.36808,10864827.00000
1530,0.36158,0.35738,10864822.20000
1540,0.35587,0.35131,10864824.00000
1550,0.35302,0.34862,10864827.00000
1560,0.34964,0.34546,10864828.20000
1570,0.34800,0.34368,10869039.60000
1580,0.34459,0.34024,10951032.60000
1590,0.34168,0.33741,10974487.80000
1600,0.33744,0.33302,10974497.40000
1610,0.33467,0.33029,10974504.00000
1620,0.32665,0.32242,10974501.00000
1630,0.32088,0.31659,10974495.00000
1640,0.31722,0.31297,10974492.00000
1650,0.31462,0.31026,10974492.00000
1660,0.31147,0.30720,10974493.80000
1670,0.30952,0.30508,10974916.20000
1680,0.31182,0.30761,11108102.10000
1690,0.31313,0.30894,11241013.20000
1700,0.31012,0.30584,11241018.60000
1710,0.30769,0.30314,11241024.00000
1720,0.30616,0.30156,11241025.80000
1730,0.30454,0.30003,11241037.20000
1740,0.30065,0.29651,11241052.20000
1750,0.29872,0.29458,11241054.00000
1760,0.29728,0.29300,11241054.00000
1770,0.29584,0.29148,11241054.00000
1780,0.29520,0.29105,11241054.00000
1790,0.29587,0.29146,11241054.00000
1800,0.29557,0.29115,11241054.00000
1810,0.29546,0.29070,11241049.80000
1820,0.29552,0.29119,11241039.60000
1830,0.29770,0.29329,11241032.40000
1840,0.29796,0.29345,11241024.00000
1850,0.29910,0.29468,11241018.00000
1860,0.30018,0.29583,11241019.80000
1870,0.30392,0.29930,11241019.80000
1880,0.30465,0.30029,11241012.60000
1890,0.30721,0.30271,11241006.00000
1900,0.31023,0.30593,11241003.00000
1910,0.31310,0.30857,11240994.00000
1920,0.31510,0.31093,11240985.60000
1930,0.31880,0.31410,11240971.20000
1940,0.32302,0.31869,11240961.00000
1950,0.32753,0.32329,11240949.00000
1960,0.33074,0.32656,11240934.60000
1970,0.33405,0.32987,11240930.40000
1980,0.34051,0.33618,11161169.70000
1990,0.33689,0.33224,10974408.00000
2000,0.33729,0.33282,10974408.00000
2010,0.34294,0.33849,10974408.00000
2020,0.35044,0.34580,10974408.00000
2030,0.35002,0.34559,10974408.00000
2040,0.34744,0.34306,10973341.80000
2050,0.34893,0.34447,10972275.60000
2060,0.36007,0.35562,10974408.00000
2070,0.36202,0.35769,10846963.80000
2080,0.33679,0.33234,10364410.50000
2090,0.30689,0.30265,10054158.00000
2100,0.31072,0.30606,10013727.00000
2110,0.32509,0.32083,10195232.40000
2120,0.35001,0.34544,10491190.80000
2130,0.36133,0.35699,10491226.80000
2140,0.37488,0.37041,10606616.40000
2150,0.37272,0.36800,10839546.30000
2160,0.34877,0.34439,10082360.10000
2170,0.24649,0.24220,7223112.00000
2180,0.25618,0.25237,6549874.20000
2190,0.24952,0.24522,6266152.50000
2200,0.19562,0.19136,5132634.90000
2210,0.12682,0.12272,3836330.40000
2220,0.09694,0.09302,3796645.80000
2230,0.06981,0.06596,2713873.80000
2240,0.03609,0.03212,1232427.90000
2250,0.01971,0.01565,384978.60000
2260,0.01817,0.01458,521978.40000
2270,0.07289,0.06898,2713873.80000
2280,0.04151,0.03763,1252506.00000
2290,0.03923,0.03524,1252506.00000
2300,0.01411,0.01013,130779.00000
2310,0.01022,0.00602,0.00000
2320,0.01018,0.00613,0.00000
2330,0.01005,0.00602,0.00000
2340,0.01020,0.00614,0.00000
2350,0.01029,0.00610,0.00000
2360,0.01005,0.00603,0.00000
2370,0.01028,0.00617,0.00000
2380,0.01018,0.00601,0.00000
2390,0.01012,0.00595,0.00000
