frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,0.11978,0.05293,0.00287,0.00194,0.00240,0.02261,0.00324,0.00263,1876737.05000
60,0.13227,0.06550,0.00294,0.00194,0.00240,0.02271,0.00323,0.00259,2369595.65000
120,0.15448,0.08743,0.00303,0.00194,0.00240,0.02272,0.00319,0.00261,3095099.55000
180,0.13029,0.06322,0.00300,0.00193,0.00241,0.02276,0.00318,0.00262,2194734.50000
240,0.10688,0.04030,0.00285,0.00194,0.00242,0.02266,0.00319,0.00260,1347893.35000
300,0.12817,0.06142,0.00287,0.00194,0.00244,0.02282,0.00321,0.00263,2126524.85000
360,0.11846,0.05187,0.00283,0.00194,0.00245,0.02288,0.00319,0.00261,1749674.70000
420,0.08846,0.02235,0.00286,0.00194,0.00241,0.02277,0.00318,0.00260,677965.90000
480,0.08620,0.02005,0.00286,0.00194,0.00238,0.02275,0.00317,0.00261,629764.55000
540,0.11314,0.04641,0.00294,0.00194,0.00242,0.02272,0.00320,0.00262,1568272.95000
600,0.10807,0.04151,0.00287,0.00194,0.00242,0.02281,0.00321,0.00260,1357401.40000
660,0.09774,0.03126,0.00281,0.00194,0.00241,0.02275,0.00319,0.00261,954317.80000
720,0.08042,0.01438,0.00276,0.00194,0.00239,0.02252,0.00322,0.00262,356691.10000
780,0.10065,0.03440,0.00282,0.00194,0.00241,0.02273,0.00321,0.00261,1117913.15000
840,0.12440,0.05743,0.00282,0.00194,0.00240,0.02264,0.00319,0.00260,1994698.65000
900,0.13160,0.06478,0.00291,0.00194,0.00245,0.02283,0.00319,0.00262,2277518.10000
960,0.13162,0.06493,0.00284,0.00194,0.00245,0.02289,0.00320,0.00261,2285540.35000
1020,0.11078,0.04439,0.00283,0.00194,0.00244,0.02285,0.00319,0.00262,1514240.90000
1080,0.08276,0.01695,0.00279,0.00194,0.00239,0.02282,0.00320,0.00261,499119.15000
1140,0.08073,0.01465,0.00275,0.00194,0.00241,0.02281,0.00321,0.00261,431415.85000
1200,0.08392,0.01782,0.00287,0.00195,0.00240,0.02288,0.00320,0.00262,533153.15000
1260,0.07471,0.00873,0.00290,0.00194,0.00239,0.02291,0.00320,0.00261,198208.15000
1320,0.07152,0.00550,0.00299,0.00193,0.00237,0.02293,0.00320,0.00261,81244.90000
1380,0.11733,0.05063,0.00307,0.00194,0.00241,0.02300,0.00322,0.00262,1725090.35000
1440,0.11570,0.04897,0.00283,0.00194,0.00241,0.02289,0.00320,0.00261,1681235.90000
1500,0.12068,0.05395,0.00290,0.00194,0.00241,0.02271,0.00320,0.00262,1851069.80000
1560,0.11428,0.04787,0.00280,0.00194,0.00241,0.02277,0.00323,0.00261,1644395.15000
1620,0.10532,0.03867,0.00276,0.00194,0.00243,0.02287,0.00318,0.00261,1268010.10000
1680,0.09160,0.02531,0.00277,0.00194,0.00243,0.02283,0.00318,0.00261,796843.33333
