frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.10704,0.04160,0.04544,0.00427,0.00266,1876737.05000
60,0.12663,0.05127,0.05506,0.00430,0.00279,2369595.65000
120,0.15716,0.06688,0.06912,0.00435,0.00312,3095099.55000
180,0.11788,0.04813,0.04935,0.00426,0.00270,2194734.50000
240,0.08887,0.03043,0.03801,0.00426,0.00270,1347893.35000
300,0.12049,0.04700,0.05313,0.00427,0.00268,2126524.85000
360,0.10342,0.03908,0.04411,0.00426,0.00269,1749674.70000
420,0.05630,0.01722,0.01979,0.00428,0.00269,677965.90000
480,0.04964,0.01437,0.01589,0.00428,0.00268,629764.55000
540,0.09079,0.03467,0.03564,0.00427,0.00270,1568272.95000
600,0.08139,0.03008,0.03106,0.00429,0.00270,1357401.40000
660,0.06506,0.02196,0.02337,0.00428,0.00268,954317.80000
720,0.04043,0.01026,0.01120,0.00425,0.00267,356691.10000
780,0.07039,0.02467,0.02572,0.00427,0.00270,1117913.15000
840,0.10719,0.04293,0.04391,0.00426,0.00270,1994698.65000
900,0.12452,0.04898,0.05529,0.00427,0.00271,2277518.10000
960,0.12885,0.04981,0.05882,0.00427,0.00267,2285540.35000
1020,0.08902,0.03333,0.03559,0.00427,0.00269,1514240.90000
1080,0.04665,0.01290,0.01445,0.00429,0.00270,499119.15000
1140,0.04256,0.01098,0.01254,0.00429,0.00269,431415.85000
1200,0.04784,0.01341,0.01536,0.00428,0.00271,533153.15000
1260,0.03562,0.00675,0.00972,0.00429,0.00269,198208.15000
1320,0.03137,0.00466,0.00739,0.00428,0.00269,81244.90000
1380,0.09730,0.03807,0.03934,0.00426,0.00268,1725090.35000
1440,0.10244,0.03703,0.04561,0.00429,0.00267,1681235.90000
1500,0.10493,0.04072,0.04401,0.00427,0.00268,1851069.80000
1560,0.09884,0.03624,0.04272,0.00427,0.00269,1644395.15000
1620,0.08776,0.02909,0.03891,0.00427,0.00270,1268010.10000
1680,0.06103,0.01932,0.02227,0.00426,0.00269,796843.33333
