frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.83737,0.05701,0.29408,0.31838,0.15450,354292.50000
60,0.87048,0.07868,0.31075,0.31500,0.15242,532701.85000
120,0.91588,0.08330,0.34082,0.32328,0.15503,559145.30000
180,0.89277,0.08690,0.32246,0.31658,0.15335,439879.30000
240,0.87797,0.06959,0.32194,0.31421,0.15791,299053.40000
300,0.89364,0.06864,0.33753,0.31058,0.16170,464555.95000
360,1.02895,0.11767,0.41119,0.32415,0.16128,803028.55000
420,0.92128,0.05726,0.37736,0.31293,0.15790,255150.30000
480,0.96662,0.08574,0.38711,0.31899,0.15991,679009.65000
540,1.01848,0.12387,0.39496,0.32254,0.16148,1140317.30000
600,0.97555,0.11073,0.36922,0.31891,0.16188,1049507.55000
660,0.98915,0.11862,0.37338,0.31986,0.16169,1158466.95000
720,0.97062,0.12132,0.35401,0.31923,0.16140,980314.30000
780,0.97631,0.13638,0.34180,0.32206,0.16091,873834.80000
840,0.94213,0.10572,0.33853,0.32131,0.16173,747198.85000
900,0.92497,0.08577,0.33985,0.32253,0.16193,673994.35000
960,0.91996,0.07888,0.34195,0.32261,0.16139,561486.75000
1020,0.88556,0.06350,0.32496,0.32088,0.16141,436147.10000
1080,0.85911,0.05514,0.31410,0.31440,0.16051,335243.65000
1140,0.89252,0.07321,0.33432,0.31044,0.15994,298277.20000
1200,0.89313,0.06074,0.33978,0.31760,0.16022,219242.30000
1260,0.87963,0.05358,0.33317,0.31784,0.16057,146944.10000
1320,0.88004,0.05480,0.33605,0.31574,0.15947,106287.20000
1380,0.84514,0.04082,0.32863,0.30431,0.15655,38677.40000
1440,0.88721,0.06851,0.32696,0.31785,0.15936,425903.95000
1500,1.04080,0.16253,0.38458,0.31812,0.16044,1590315.95000
1560,1.01518,0.14995,0.37799,0.31282,0.15973,1513435.00000
1620,0.94419,0.10866,0.34101,0.31684,0.16065,941890.95000
1680,0.92939,0.09453,0.34757,0.31120,0.16135,1040849.50000
1740,0.98340,0.11151,0.37727,0.31936,0.16033,987388.45000
1800,0.98871,0.11522,0.37300,0.32404,0.16174,1014534.35000
1860,0.96259,0.10822,0.35804,0.32053,0.16098,870324.15000
1920,0.91773,0.10116,0.33040,0.31184,0.15851,648151.55000
1980,0.89969,0.09757,0.32364,0.30871,0.15482,641189.70000
2040,0.84910,0.07339,0.29538,0.31229,0.15362,380386.70000
2100,0.79485,0.06464,0.25502,0.31419,0.14753,258514.35000
2160,0.80078,0.06606,0.25682,0.31712,0.14709,175972.20000
2220,0.70616,0.03247,0.21033,0.31291,0.13617,96564.05000
2280,0.80484,0.04931,0.27477,0.31810,0.14720,309917.15000
2340,0.91153,0.09430,0.33587,0.30784,0.15920,1137867.40000
2400,0.88524,0.10471,0.30670,0.30827,0.15106,1167818.15000
2460,0.92275,0.14081,0.32050,0.30039,0.14603,1738900.00000
2520,0.92805,0.14463,0.32034,0.30276,0.14455,1741058.75000
2580,0.93257,0.14879,0.32537,0.29825,0.14505,1782054.10000
2640,0.87571,0.13322,0.29019,0.29891,0.13806,1803143.40000
2700,0.84690,0.11339,0.27607,0.30465,0.13782,1398173.00000
2760,0.79764,0.05700,0.26823,0.31361,0.14252,541450.25000
2820,0.91781,0.11264,0.32893,0.30836,0.15057,1708654.65000
2880,0.81552,0.10763,0.25829,0.30057,0.13241,1813194.00000
2940,0.80156,0.10447,0.24669,0.30484,0.13015,1813194.00000
