frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,0.72238,0.60088,0.00888,0.00210,0.00900,0.03974,0.02140,0.00799,11242987.85000
60,0.69302,0.57038,0.00891,0.00209,0.00915,0.04054,0.02143,0.00781,11001266.85000
120,0.61281,0.47404,0.01014,0.00208,0.01043,0.05373,0.02261,0.00788,8882636.90000
180,0.46271,0.30727,0.01107,0.00208,0.01166,0.06764,0.02343,0.00768,5562476.95000
240,0.48822,0.33195,0.01124,0.00209,0.01176,0.06815,0.02354,0.00776,5857320.75000
300,0.28642,0.13878,0.00978,0.00208,0.01158,0.06272,0.02297,0.00653,2632827.75000
360,0.15698,0.02555,0.00819,0.00193,0.01067,0.05261,0.02164,0.00587,429792.15000
420,0.78626,0.62908,0.01144,0.00207,0.01166,0.06933,0.02327,0.00759,12123684.65000
480,1.00035,0.84147,0.01260,0.00269,0.01210,0.07351,0.02332,0.00771,16188193.40000
540,0.95444,0.80064,0.01237,0.00280,0.01210,0.07207,0.02276,0.00738,15301253.70000
600,0.78635,0.62891,0.01230,0.00262,0.01204,0.07415,0.02290,0.00741,11790077.35000
660,0.59283,0.42778,0.01193,0.00213,0.01202,0.07623,0.02340,0.00787,7729759.65000
720,0.26999,0.12059,0.00984,0.00207,0.01177,0.06418,0.02290,0.00676,2193486.80000
780,0.15601,0.02431,0.00826,0.00191,0.01071,0.05249,0.02177,0.00592,135813.00000
