frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,2.47699,0.18577,0.07908,0.00210,0.12802,1.57820,0.31625,0.14426,2955774.10000
60,2.91376,0.22499,0.09352,0.00216,0.15661,1.91522,0.32959,0.16213,3390293.45000
120,2.84601,0.17313,0.08845,0.00216,0.15747,1.89132,0.33224,0.16209,1763572.05000
180,2.70571,0.16622,0.08557,0.00269,0.15688,1.78538,0.31725,0.16072,1334104.85000
240,2.32131,0.18053,0.08550,0.00301,0.15687,1.39214,0.31381,0.16012,1563999.05000
300,2.00679,0.18166,0.08447,0.00296,0.15573,1.08673,0.30420,0.15873,942806.45000
360,2.44459,0.15910,0.08452,0.00293,0.15646,1.53626,0.31062,0.16198,651664.20000
420,2.45295,0.13974,0.08437,0.00308,0.15702,1.55714,0.31967,0.16226,531526.60000
480,1.91279,0.12780,0.08176,0.00290,0.15858,1.03694,0.31578,0.16183,335265.25000
540,1.91619,0.13990,0.08295,0.00300,0.15614,1.03016,0.31315,0.16194,394504.35000
600,3.82879,0.26321,0.09613,0.00295,0.15787,2.80628,0.31206,0.16320,4763095.10000
660,4.27635,0.34462,0.09763,0.00302,0.16114,3.16952,0.30983,0.16353,7008309.50000
720,3.64427,0.35920,0.09596,0.00282,0.15508,2.53593,0.30343,0.16119,6851715.25000
780,4.11292,0.37805,0.09291,0.00296,0.16037,2.97909,0.30744,0.16348,6833477.10000
840,3.17798,0.45466,0.08836,0.00303,0.15837,1.96733,0.31174,0.16235,7736553.50000
900,3.43914,0.48293,0.08929,0.00296,0.15934,2.16998,0.32145,0.17653,7912527.20000
960,3.14698,0.41489,0.08803,0.00312,0.16153,1.98094,0.30525,0.16612,6364935.35000
1020,3.19850,0.34830,0.08881,0.00299,0.15898,2.10650,0.30258,0.16268,5390683.35000
1080,2.63211,0.29707,0.08986,0.00297,0.16141,1.57954,0.30505,0.16239,4144249.10000
1140,2.34685,0.23724,0.08781,0.00314,0.15915,1.36722,0.30048,0.15942,2469341.80000
1200,2.25445,0.26437,0.08712,0.00309,0.15848,1.25105,0.30033,0.16115,2921893.50000
1260,1.71389,0.22392,0.08510,0.00297,0.15686,0.75604,0.29739,0.15810,1600253.25000
1320,1.72230,0.25906,0.08327,0.00292,0.15640,0.73963,0.29344,0.15599,1828604.05000
1380,3.08241,0.39107,0.08470,0.00307,0.15131,1.94195,0.30957,0.16884,5316520.45000
1440,4.74436,0.45156,0.08689,0.00302,0.14474,3.52868,0.31845,0.17766,7541994.90000
1500,4.63859,0.49382,0.08653,0.00299,0.13789,3.38898,0.31771,0.18127,9143355.45000
1560,3.47500,0.46131,0.08304,0.00304,0.13140,2.30009,0.30815,0.16139,10284076.30000
1620,3.18504,0.42601,0.08355,0.00311,0.12068,2.07895,0.29719,0.14577,10793619.40000
1680,3.91960,0.41932,0.08149,0.00297,0.10857,2.84470,0.29012,0.14032,11201993.95000
1740,3.50880,0.39920,0.07585,0.00316,0.09408,2.49598,0.28151,0.13020,11196844.40000
1800,3.32851,0.39944,0.07369,0.00305,0.09210,2.33041,0.27857,0.12373,11241036.30000
1860,3.56091,0.41085,0.07673,0.00299,0.09966,2.52309,0.28967,0.13090,11241007.00000
1920,3.62204,0.44422,0.08220,0.00302,0.11824,2.49901,0.29650,0.14729,11240943.40000
1980,3.38678,0.46058,0.08165,0.00301,0.13033,2.20619,0.31284,0.15910,10257777.50000
2040,3.08554,0.40552,0.08056,0.00307,0.13553,1.94716,0.31057,0.17019,7118236.70000
2100,2.79946,0.35729,0.08463,0.00292,0.14991,1.67770,0.31709,0.17654,4779189.60000
2160,1.51024,0.23046,0.07193,0.00284,0.12105,0.59408,0.30790,0.15035,1653801.50000
2220,0.65966,0.02710,0.05980,0.00211,0.07586,0.08276,0.28608,0.09273,250198.20000
2280,0.60330,0.01553,0.05889,0.00222,0.07407,0.05365,0.28303,0.08507,81778.25000
2340,0.58013,0.01097,0.05889,0.00212,0.07384,0.03434,0.28868,0.08149,0.00000
2400,0.58235,0.01099,0.05889,0.00211,0.07380,0.03435,0.29108,0.08159,0.00000
2460,0.58421,0.01094,0.05890,0.00212,0.07384,0.03433,0.28875,0.08178,0.00000
