frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,1.02768,0.15808,0.06720,0.00212,0.08975,0.26335,0.29569,0.11657,1876737.05000
60,1.31179,0.23716,0.07418,0.00213,0.10888,0.41681,0.30443,0.13024,2369595.65000
120,1.92054,0.42041,0.09292,0.00282,0.15953,0.71944,0.31003,0.16038,3095099.55000
180,1.79119,0.27690,0.09877,0.00273,0.16319,0.74288,0.30941,0.16053,2194734.50000
240,1.63358,0.22130,0.09012,0.00284,0.15268,0.67337,0.30331,0.15721,1347893.35000
300,1.67933,0.25269,0.09384,0.00290,0.15273,0.68957,0.30068,0.15612,2126524.85000
360,1.68241,0.23538,0.09333,0.00294,0.15227,0.70473,0.30658,0.15683,1749674.70000
420,1.58684,0.17920,0.08632,0.00303,0.14928,0.66986,0.30908,0.15597,677965.90000
480,1.66244,0.18554,0.08852,0.00299,0.15932,0.71985,0.31393,0.16097,629764.55000
540,1.79807,0.28825,0.09677,0.00305,0.16080,0.74644,0.31037,0.16129,1568272.95000
600,1.77983,0.26377,0.09776,0.00282,0.16203,0.75256,0.31248,0.15982,1357401.40000
660,1.73278,0.23012,0.09453,0.00267,0.16188,0.73749,0.31405,0.16019,954317.80000
720,1.57155,0.19897,0.08912,0.00269,0.15981,0.61556,0.31250,0.15523,356691.10000
780,1.73210,0.25021,0.09503,0.00289,0.16195,0.71223,0.31511,0.15958,1117913.15000
840,1.83843,0.31651,0.09875,0.00287,0.16163,0.75259,0.31012,0.16109,1994698.65000
900,1.81258,0.29527,0.09947,0.00316,0.16134,0.75170,0.30788,0.16059,2277518.10000
960,1.80686,0.29417,0.09959,0.00302,0.16161,0.74976,0.30770,0.16023,2285540.35000
1020,1.76913,0.26047,0.09540,0.00303,0.15972,0.75105,0.31129,0.16024,1514240.90000
1080,1.66938,0.17729,0.08830,0.00300,0.15922,0.73590,0.31364,0.15981,499119.15000
1140,1.63973,0.17838,0.08598,0.00293,0.15449,0.72214,0.31025,0.15828,431415.85000
1200,1.54290,0.15797,0.08414,0.00305,0.14609,0.66808,0.30447,0.15509,533153.15000
1260,1.55591,0.13983,0.08256,0.00306,0.15182,0.67620,0.31561,0.15824,198208.15000
1320,1.61987,0.14995,0.08459,0.00318,0.15787,0.72099,0.31414,0.16116,81244.90000
1380,1.75272,0.24564,0.09529,0.00302,0.15965,0.74766,0.30999,0.16077,1725090.35000
1440,1.66566,0.23178,0.09138,0.00301,0.15224,0.69424,0.30251,0.15740,1681235.90000
1500,1.74009,0.25357,0.09499,0.00294,0.15732,0.72899,0.31356,0.15986,1851069.80000
1560,1.67938,0.23205,0.09243,0.00306,0.15355,0.70113,0.31091,0.15828,1644395.15000
1620,1.58839,0.20620,0.08768,0.00298,0.14862,0.65397,0.30496,0.15483,1268010.10000
1680,1.52748,0.17834,0.08484,0.00305,0.14350,0.63378,0.30149,0.15323,796843.33333
