frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.10477,0.04090,0.04444,0.00373,0.00239,1876737.05000
60,0.12360,0.05012,0.05405,0.00373,0.00241,2369595.65000
120,0.15384,0.06601,0.06811,0.00372,0.00247,3095099.55000
180,0.11640,0.04764,0.04894,0.00374,0.00241,2194734.50000
240,0.08653,0.03017,0.03728,0.00369,0.00241,1347893.35000
300,0.11867,0.04657,0.05268,0.00374,0.00241,2126524.85000
360,0.10143,0.03881,0.04322,0.00369,0.00241,1749674.70000
420,0.05529,0.01707,0.01966,0.00368,0.00240,677965.90000
480,0.04799,0.01413,0.01549,0.00364,0.00241,629764.55000
540,0.08913,0.03429,0.03528,0.00375,0.00240,1568272.95000
600,0.08070,0.02997,0.03106,0.00375,0.00241,1357401.40000
660,0.06395,0.02190,0.02297,0.00368,0.00242,954317.80000
720,0.03977,0.01031,0.01078,0.00365,0.00241,356691.10000
780,0.06914,0.02456,0.02551,0.00369,0.00241,1117913.15000
840,0.10589,0.04270,0.04355,0.00375,0.00241,1994698.65000
900,0.12382,0.04910,0.05506,0.00373,0.00241,2277518.10000
960,0.12776,0.04968,0.05847,0.00371,0.00240,2285540.35000
1020,0.08786,0.03353,0.03475,0.00372,0.00241,1514240.90000
1080,0.04569,0.01266,0.01419,0.00365,0.00241,499119.15000
1140,0.04166,0.01088,0.01233,0.00363,0.00240,431415.85000
1200,0.04699,0.01332,0.01496,0.00366,0.00241,533153.15000
1260,0.03329,0.00631,0.00837,0.00366,0.00242,198208.15000
1320,0.02848,0.00416,0.00571,0.00369,0.00240,81244.90000
1380,0.09627,0.03794,0.03899,0.00372,0.00241,1725090.35000
1440,0.10141,0.03679,0.04541,0.00370,0.00242,1681235.90000
1500,0.10436,0.04054,0.04406,0.00372,0.00241,1851069.80000
1560,0.09789,0.03609,0.04266,0.00370,0.00242,1644395.15000
1620,0.08635,0.02905,0.03841,0.00371,0.00241,1268010.10000
1680,0.05969,0.01935,0.02166,0.00369,0.00241,796843.33333
