frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.25519,0.09187,0.11804,0.02127,0.00711,5571734.60000
60,0.24168,0.08663,0.11347,0.02115,0.00685,5087917.35000
120,0.21908,0.07384,0.10477,0.02147,0.00623,4306217.95000
180,1.24712,0.54403,0.65923,0.02262,0.00707,25483426.25000
240,1.49965,0.66890,0.78440,0.02272,0.00706,29942091.00000
300,1.48433,0.65451,0.78316,0.02280,0.00708,29637854.50000
360,1.36131,0.59258,0.72299,0.02226,0.00712,27564273.70000
420,1.36837,0.59172,0.72973,0.02243,0.00717,28511524.00000
480,1.33263,0.57484,0.71199,0.02220,0.00714,27896469.80000
540,1.34548,0.58966,0.71068,0.02197,0.00718,27804299.85000
600,1.15846,0.48516,0.62618,0.02257,0.00720,24096806.70000
660,1.04344,0.42881,0.56810,0.02299,0.00723,21624171.85000
720,0.63938,0.24914,0.34628,0.02237,0.00719,13165119.05000
780,0.36528,0.13384,0.18817,0.02182,0.00720,7143579.70000
840,0.39104,0.14813,0.19678,0.02206,0.00714,7975148.70000
900,0.63463,0.25823,0.33004,0.02297,0.00710,13502379.35000
960,0.38986,0.15021,0.19476,0.02245,0.00713,8393546.05000
1020,0.29508,0.11142,0.14005,0.02191,0.00719,6146980.55000
1080,0.41076,0.16334,0.20411,0.02211,0.00718,8854916.20000
1140,0.39081,0.14500,0.20260,0.02212,0.00715,7892153.65000
1200,0.25884,0.09204,0.12399,0.02171,0.00712,5427308.65000
1260,0.72960,0.28588,0.39740,0.02282,0.00725,15451999.00000
1320,0.74112,0.29470,0.40184,0.02280,0.00716,15191734.00000
1380,0.41774,0.15705,0.21439,0.02224,0.00713,8526090.60000
1440,0.22380,0.07465,0.10677,0.02138,0.00711,4627918.50000
1500,0.09956,0.02117,0.03930,0.02109,0.00609,1221133.20000
1560,0.06260,0.00477,0.01882,0.02105,0.00570,2937.30000
1620,0.41625,0.16304,0.21133,0.02179,0.00647,8784447.30000
1680,1.12913,0.47313,0.60959,0.02306,0.00724,24027453.75000
1740,0.80472,0.31483,0.44408,0.02255,0.00715,16690997.60000
1800,0.44716,0.16750,0.23392,0.02201,0.00709,9401479.95000
1860,0.61032,0.23238,0.33070,0.02327,0.00723,12791880.35000
1920,0.58591,0.21449,0.32474,0.02275,0.00716,12057396.90000
1980,0.81924,0.31320,0.45849,0.02267,0.00724,16971321.70000
2040,0.92223,0.36105,0.51161,0.02282,0.00725,18275703.90000
2100,0.70703,0.27929,0.38259,0.02265,0.00716,14724372.75000
2160,0.97147,0.38922,0.53706,0.02305,0.00726,19520227.45000
2220,0.88483,0.34949,0.48923,0.02232,0.00716,17947662.10000
2280,1.18421,0.48451,0.65321,0.02277,0.00731,23548176.20000
2340,1.27112,0.52610,0.69863,0.02313,0.00724,25137229.55000
2400,1.11889,0.45571,0.61265,0.02350,0.00726,22711593.65000
2460,0.82210,0.33567,0.43863,0.02308,0.00728,16686160.80000
2520,0.66360,0.26571,0.34969,0.02313,0.00721,13570170.60000
2580,0.59243,0.23252,0.31258,0.02323,0.00712,12228395.40000
2640,0.70617,0.28341,0.37875,0.02305,0.00720,14740143.00000
