frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.08627,0.01629,0.03097,0.02131,0.00578,354292.50000
60,0.09126,0.01776,0.03479,0.02140,0.00571,532701.85000
120,0.09650,0.01813,0.03927,0.02147,0.00573,559145.30000
180,0.09399,0.01855,0.03677,0.02129,0.00571,439879.30000
240,0.08716,0.01533,0.03300,0.02125,0.00576,299053.40000
300,0.08851,0.01493,0.03436,0.02129,0.00580,464555.95000
360,0.11399,0.02559,0.04862,0.02130,0.00572,803028.55000
420,0.09485,0.01441,0.04146,0.02120,0.00575,255150.30000
480,0.10660,0.02087,0.04639,0.02122,0.00574,679009.65000
540,0.11956,0.02854,0.05123,0.02130,0.00573,1140317.30000
600,0.10790,0.02475,0.04317,0.02153,0.00577,1049507.55000
660,0.11301,0.02712,0.04565,0.02152,0.00575,1158466.95000
720,0.10666,0.02601,0.04050,0.02150,0.00581,980314.30000
780,0.10676,0.02830,0.03837,0.02127,0.00580,873834.80000
840,0.09815,0.02310,0.03530,0.02150,0.00583,747198.85000
900,0.09229,0.01907,0.03300,0.02171,0.00588,673994.35000
960,0.08893,0.01743,0.03156,0.02159,0.00588,561486.75000
1020,0.08176,0.01420,0.02788,0.02141,0.00589,436147.10000
1080,0.07748,0.01144,0.02663,0.02132,0.00588,335243.65000
1140,0.08627,0.01641,0.03049,0.02134,0.00585,298277.20000
1200,0.08509,0.01474,0.03156,0.02122,0.00582,219242.30000
1260,0.08357,0.01373,0.03047,0.02123,0.00582,146944.10000
1320,0.08348,0.01324,0.03096,0.02117,0.00581,106287.20000
1380,0.08100,0.01023,0.03124,0.02118,0.00582,38677.40000
1440,0.08566,0.01563,0.03076,0.02125,0.00583,425903.95000
1500,0.12537,0.03771,0.04722,0.02164,0.00577,1590315.95000
1560,0.12073,0.03391,0.04630,0.02169,0.00580,1513435.00000
1620,0.09484,0.02156,0.03314,0.02168,0.00589,941890.95000
1680,0.09623,0.02146,0.03443,0.02173,0.00590,1040849.50000
1740,0.10685,0.02624,0.04015,0.02162,0.00582,987388.45000
1800,0.10733,0.02765,0.03902,0.02166,0.00582,1014534.35000
1860,0.10134,0.02587,0.03581,0.02143,0.00583,870324.15000
1920,0.09296,0.02168,0.03168,0.02133,0.00582,648151.55000
1980,0.09398,0.02132,0.03352,0.02129,0.00575,641189.70000
2040,0.08482,0.01636,0.02993,0.02112,0.00572,380386.70000
2100,0.07829,0.01407,0.02567,0.02106,0.00571,258514.35000
2160,0.07746,0.01386,0.02516,0.02110,0.00573,175972.20000
2220,0.07022,0.00888,0.02143,0.02102,0.00587,96564.05000
2280,0.07690,0.01137,0.02633,0.02126,0.00578,309917.15000
2340,0.10018,0.02340,0.03653,0.02181,0.00585,1137867.40000
2400,0.10536,0.02768,0.03766,0.02171,0.00573,1167818.15000
2460,0.12541,0.03942,0.04506,0.02187,0.00568,1738900.00000
2520,0.12475,0.03870,0.04517,0.02181,0.00566,1741058.75000
2580,0.12664,0.03897,0.04695,0.02179,0.00565,1782054.10000
2640,0.12534,0.03854,0.04566,0.02166,0.00598,1803143.40000
2700,0.10988,0.03022,0.03929,0.02169,0.00574,1398173.00000
2760,0.08349,0.01384,0.03023,0.02132,0.00592,541450.25000
2820,0.12309,0.03508,0.04773,0.02155,0.00563,1708654.65000
2880,0.12698,0.03960,0.04655,0.02137,0.00591,1813194.00000
2940,0.12654,0.03966,0.04576,0.02137,0.00606,1813194.00000
