frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,3.04648,0.39169,0.89923,1.21250,0.51020,11242987.85000
60,3.01384,0.36911,0.89963,1.17162,0.51525,11001266.85000
120,3.46342,0.40136,1.30355,1.15326,0.57342,8882636.90000
180,4.19113,0.47737,1.89917,1.15121,0.62239,5562476.95000
240,4.23872,0.51899,1.90502,1.15738,0.62578,5857320.75000
300,4.05846,0.35482,1.90994,1.14257,0.61778,2632827.75000
360,3.41816,0.24703,1.36665,1.15947,0.61269,429792.15000
420,4.68581,0.57233,2.19709,1.24034,0.62355,12123684.65000
480,4.96041,0.66727,2.38375,1.25883,0.62371,16188193.40000
540,4.96211,0.72261,2.31114,1.27021,0.62490,15301253.70000
600,4.67007,0.61506,2.15194,1.23461,0.62962,11790077.35000
660,4.34975,0.53558,1.98619,1.16003,0.62763,7729759.65000
720,3.92423,0.35825,1.74739,1.14733,0.62260,2193486.80000
780,3.52099,0.29166,1.42956,1.16223,0.61116,135813.00000
