frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.98030,0.11917,0.37695,0.31049,0.14898,5571734.60000
60,0.99633,0.11606,0.38869,0.31325,0.15854,5087917.35000
120,0.93085,0.10239,0.34156,0.30985,0.15729,4306217.95000
180,1.99316,0.57893,0.91117,0.31491,0.16019,25483426.25000
240,2.19674,0.68720,1.03883,0.29416,0.15647,29942091.00000
300,2.21583,0.68689,1.05249,0.29895,0.15854,29637854.50000
360,2.09984,0.62543,0.98274,0.29073,0.16078,27564273.70000
420,2.12251,0.64057,0.99546,0.29692,0.16114,28511524.00000
480,2.15153,0.65523,0.98987,0.31088,0.16274,27896469.80000
540,2.19854,0.66674,1.01316,0.30672,0.16308,27804299.85000
600,1.97396,0.53729,0.94091,0.29838,0.16493,24096806.70000
660,1.95804,0.49351,0.95395,0.31425,0.17463,21624171.85000
720,1.68970,0.35195,0.81530,0.32062,0.18159,13165119.05000
780,1.38417,0.24459,0.62358,0.31968,0.17478,7143579.70000
840,1.24073,0.19145,0.55457,0.30652,0.16553,7975148.70000
900,1.48731,0.30234,0.67639,0.31665,0.17278,13502379.35000
960,1.27462,0.21384,0.55113,0.31558,0.17137,8393546.05000
1020,1.19568,0.18208,0.50121,0.31626,0.17386,6146980.55000
1080,1.30697,0.22838,0.57590,0.31327,0.17360,8854916.20000
1140,1.22155,0.19823,0.52713,0.31341,0.16229,7892153.65000
1200,1.08229,0.14326,0.44405,0.31082,0.16064,5427308.65000
1260,1.56825,0.34183,0.72325,0.31246,0.16398,15451999.00000
1320,1.58224,0.34299,0.73738,0.31807,0.16541,15191734.00000
1380,1.26331,0.21687,0.54232,0.31471,0.16438,8526090.60000
1440,1.02800,0.13207,0.41136,0.30641,0.16320,4627918.50000
1500,0.85393,0.05712,0.31651,0.29688,0.16192,1221133.20000
1560,0.73496,0.02317,0.25104,0.29435,0.14518,2937.30000
1620,1.17973,0.19337,0.50879,0.29858,0.15948,8784447.30000
1680,2.00631,0.53446,0.95930,0.30893,0.16664,24027453.75000
1740,1.91707,0.46930,0.90470,0.31333,0.17812,16690997.60000
1800,1.47281,0.33051,0.62809,0.31884,0.17531,9401479.95000
1860,1.75240,0.35254,0.85875,0.32688,0.18970,12791880.35000
1920,1.68769,0.29235,0.87191,0.32296,0.18383,12057396.90000
1980,1.81906,0.37696,0.91841,0.32051,0.18154,16971321.70000
2040,1.94956,0.42225,0.99938,0.31586,0.18827,18275703.90000
2100,1.75937,0.32264,0.90528,0.31736,0.17991,14724372.75000
2160,2.07662,0.45485,1.05842,0.32695,0.18928,19520227.45000
2220,1.83232,0.41199,0.92043,0.30707,0.16856,17947662.10000
2280,2.22633,0.54813,1.16542,0.31189,0.18351,23548176.20000
2340,2.34914,0.58827,1.22898,0.31863,0.19089,25137229.55000
2400,2.14489,0.51226,1.09080,0.32177,0.19287,22711593.65000
2460,1.68032,0.36802,0.78728,0.32579,0.17872,16686160.80000
2520,1.56948,0.32942,0.72210,0.32786,0.17031,13570170.60000
2580,1.51899,0.31450,0.68650,0.32738,0.16960,12228395.40000
2640,1.63254,0.37482,0.73926,0.32654,0.17289,14740143.00000
