frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,0.07719,0.01200,0.00273,0.00194,0.00238,0.02217,0.00314,0.00263,354292.50000
60,0.08193,0.01640,0.00272,0.00192,0.00239,0.02226,0.00312,0.00263,532701.85000
120,0.08319,0.01734,0.00273,0.00192,0.00239,0.02219,0.00313,0.00263,559145.30000
180,0.07991,0.01435,0.00272,0.00193,0.00238,0.02223,0.00314,0.00262,439879.30000
240,0.07603,0.01028,0.00275,0.00193,0.00240,0.02217,0.00312,0.00262,299053.40000
300,0.07995,0.01441,0.00271,0.00193,0.00239,0.02221,0.00314,0.00262,464555.95000
360,0.09023,0.02490,0.00274,0.00193,0.00238,0.02201,0.00314,0.00262,803028.55000
420,0.07541,0.00964,0.00281,0.00192,0.00236,0.02201,0.00314,0.00261,255150.30000
480,0.08630,0.02069,0.00275,0.00192,0.00237,0.02198,0.00313,0.00261,679009.65000
540,0.09886,0.03342,0.00273,0.00193,0.00237,0.02186,0.00312,0.00263,1140317.30000
600,0.09517,0.02992,0.00273,0.00192,0.00238,0.02201,0.00314,0.00261,1049507.55000
660,0.09941,0.03332,0.00273,0.00192,0.00238,0.02206,0.00313,0.00261,1158466.95000
720,0.09486,0.02922,0.00274,0.00193,0.00238,0.02200,0.00312,0.00263,980314.30000
780,0.09315,0.02742,0.00271,0.00193,0.00236,0.02203,0.00312,0.00263,873834.80000
840,0.08967,0.02401,0.00276,0.00193,0.00239,0.02197,0.00312,0.00262,747198.85000
900,0.08737,0.02134,0.00273,0.00192,0.00238,0.02208,0.00313,0.00262,673994.35000
960,0.08367,0.01849,0.00271,0.00192,0.00238,0.02208,0.00312,0.00262,561486.75000
1020,0.08112,0.01546,0.00272,0.00192,0.00236,0.02202,0.00312,0.00262,436147.10000
1080,0.07813,0.01272,0.00272,0.00192,0.00238,0.02207,0.00313,0.00262,335243.65000
1140,0.07744,0.01181,0.00272,0.00193,0.00238,0.02210,0.00313,0.00262,298277.20000
1200,0.07588,0.00967,0.00275,0.00192,0.00240,0.02222,0.00313,0.00263,219242.30000
1260,0.07278,0.00751,0.00282,0.00192,0.00239,0.02209,0.00313,0.00262,146944.10000
1320,0.07262,0.00648,0.00282,0.00193,0.00240,0.02211,0.00313,0.00262,106287.20000
1380,0.07014,0.00445,0.00290,0.00192,0.00236,0.02195,0.00313,0.00261,38677.40000
1440,0.07974,0.01357,0.00278,0.00191,0.00236,0.02203,0.00314,0.00263,425903.95000
1500,0.11147,0.04584,0.00272,0.00192,0.00237,0.02195,0.00312,0.00263,1590315.95000
1560,0.10944,0.04389,0.00272,0.00193,0.00238,0.02189,0.00313,0.00263,1513435.00000
1620,0.09278,0.02757,0.00273,0.00192,0.00238,0.02194,0.00312,0.00263,941890.95000
1680,0.09545,0.02959,0.00275,0.00193,0.00241,0.02198,0.00313,0.00261,1040849.50000
1740,0.09549,0.02971,0.00279,0.00193,0.00241,0.02198,0.00313,0.00262,987388.45000
1800,0.09615,0.03043,0.00272,0.00193,0.00239,0.02208,0.00313,0.00264,1014534.35000
1860,0.09198,0.02649,0.00273,0.00193,0.00240,0.02199,0.00314,0.00262,870324.15000
1920,0.08478,0.01928,0.00273,0.00193,0.00239,0.02207,0.00313,0.00263,648151.55000
1980,0.08490,0.01951,0.00272,0.00193,0.00239,0.02204,0.00313,0.00262,641189.70000
2040,0.07835,0.01253,0.00272,0.00193,0.00240,0.02228,0.00313,0.00262,380386.70000
2100,0.07521,0.00962,0.00275,0.00193,0.00240,0.02218,0.00313,0.00263,258514.35000
2160,0.07320,0.00765,0.00277,0.00192,0.00239,0.02230,0.00313,0.00262,175972.20000
2220,0.07185,0.00592,0.00278,0.00192,0.00236,0.02215,0.00313,0.00263,96564.05000
2280,0.07635,0.01069,0.00282,0.00193,0.00240,0.02225,0.00314,0.00263,309917.15000
2340,0.09833,0.03256,0.00275,0.00193,0.00243,0.02210,0.00313,0.00262,1137867.40000
2400,0.09978,0.03366,0.00275,0.00193,0.00241,0.02216,0.00313,0.00263,1167818.15000
2460,0.11631,0.05008,0.00274,0.00193,0.00241,0.02204,0.00313,0.00263,1738900.00000
2520,0.11580,0.05007,0.00275,0.00193,0.00241,0.02204,0.00313,0.00261,1741058.75000
2580,0.11687,0.05070,0.00273,0.00193,0.00239,0.02207,0.00313,0.00262,1782054.10000
2640,0.11749,0.05102,0.00275,0.00193,0.00241,0.02201,0.00313,0.00265,1803143.40000
2700,0.10698,0.04077,0.00274,0.00193,0.00243,0.02207,0.00313,0.00262,1398173.00000
2760,0.08221,0.01641,0.00272,0.00193,0.00238,0.02225,0.00314,0.00263,541450.25000
2820,0.11466,0.04819,0.00273,0.00193,0.00241,0.02221,0.00313,0.00263,1708654.65000
2880,0.11852,0.05142,0.00272,0.00193,0.00242,0.02211,0.00314,0.00262,1813194.00000
2940,0.11822,0.05162,0.00274,0.00194,0.00240,0.02206,0.00314,0.00262,1813194.00000
