frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.66387,0.26529,0.37323,0.00569,0.00330,11242987.85000
60,0.64326,0.25571,0.36469,0.00568,0.00332,11001266.85000
120,0.54134,0.21424,0.30225,0.00559,0.00337,8882636.90000
180,0.34631,0.13186,0.18978,0.00516,0.00328,5562476.95000
240,0.36229,0.13977,0.19697,0.00522,0.00338,5857320.75000
300,0.16487,0.06230,0.08193,0.00443,0.00287,2632827.75000
360,0.04121,0.00978,0.01256,0.00429,0.00266,429792.15000
420,0.69532,0.27496,0.39791,0.00536,0.00325,12123684.65000
480,0.92922,0.37028,0.53625,0.00564,0.00337,16188193.40000
540,0.89641,0.35955,0.51239,0.00550,0.00332,15301253.70000
600,0.71759,0.28924,0.40288,0.00559,0.00336,11790077.35000
660,0.49807,0.19730,0.27802,0.00534,0.00337,7729759.65000
720,0.14351,0.05261,0.07032,0.00434,0.00291,2193486.80000
780,0.03377,0.00628,0.00881,0.00428,0.00266,135813.00000
