frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.14221,0.05884,0.06339,0.00404,0.00277,3553381.35000
60,0.14704,0.06078,0.06623,0.00412,0.00284,3662944.30000
120,0.09797,0.03735,0.04167,0.00390,0.00264,2176008.00000
180,0.07256,0.02538,0.02878,0.00363,0.00239,1760027.75000
240,0.13470,0.05642,0.05880,0.00383,0.00254,2911562.30000
300,0.15540,0.06669,0.06845,0.00403,0.00266,3211259.30000
360,0.15557,0.06682,0.06870,0.00397,0.00264,3197534.35000
420,0.10000,0.03946,0.04175,0.00372,0.00247,2080022.75000
480,0.10378,0.04163,0.04331,0.00375,0.00249,2143202.10000
540,0.12188,0.04992,0.05249,0.00385,0.00256,2652802.15000
600,0.12379,0.04986,0.05457,0.00392,0.00264,2718203.40000
660,0.06691,0.02318,0.02570,0.00363,0.00238,1551084.95000
720,0.11697,0.04837,0.05029,0.00364,0.00236,2455791.85000
780,0.10370,0.04188,0.04364,0.00364,0.00237,2049572.45000
840,0.04901,0.01455,0.01622,0.00364,0.00238,904159.35000
900,0.12664,0.05142,0.05571,0.00389,0.00262,2916661.70000
960,0.16029,0.06877,0.07152,0.00378,0.00271,3578981.25000
1020,0.12509,0.05184,0.05452,0.00365,0.00242,2767377.40000
1080,0.10917,0.04416,0.04660,0.00363,0.00239,2271770.15000
1140,0.13001,0.05324,0.05718,0.00394,0.00272,2903832.20000
1200,0.11829,0.04801,0.05066,0.00386,0.00249,2424988.15000
1260,0.10144,0.04080,0.04205,0.00369,0.00237,2026572.10000
1320,0.10240,0.04013,0.04359,0.00364,0.00242,2301510.50000
1380,0.10837,0.04306,0.04684,0.00370,0.00242,2404923.35000
1440,0.12138,0.04878,0.05254,0.00381,0.00259,2983851.65000
1500,0.25154,0.10331,0.12745,0.00424,0.00300,5965339.50000
1560,0.28676,0.11980,0.14582,0.00424,0.00299,6425388.50000
1620,0.28374,0.11802,0.14458,0.00428,0.00300,6351675.30000
1680,0.16994,0.07071,0.07908,0.00412,0.00270,3853289.10000
1740,0.08670,0.03330,0.03481,0.00366,0.00236,1807302.25000
1800,0.07772,0.02889,0.03025,0.00362,0.00236,1503980.35000
1860,0.06837,0.02427,0.02588,0.00363,0.00234,1304820.90000
1920,0.06501,0.02231,0.02447,0.00365,0.00235,1271388.55000
1980,0.06003,0.01995,0.02195,0.00365,0.00238,1145896.95000
2040,0.05070,0.01584,0.01721,0.00364,0.00239,833803.50000
2100,0.04709,0.01395,0.01525,0.00365,0.00239,724541.55000
2160,0.04478,0.01264,0.01380,0.00364,0.00238,651558.70000
2220,0.04178,0.01104,0.01229,0.00363,0.00238,606690.35000
2280,0.03488,0.00745,0.00895,0.00364,0.00236,387407.30000
2340,0.10572,0.04197,0.04483,0.00375,0.00252,2264677.55000
2400,0.18646,0.08077,0.08520,0.00413,0.00276,3983123.90000
2460,0.19621,0.08519,0.09058,0.00416,0.00277,4233659.50000
2520,0.16475,0.07057,0.07399,0.00388,0.00275,3774183.40000
2580,0.12619,0.05222,0.05482,0.00364,0.00259,2738790.20000
2640,0.10455,0.04133,0.04461,0.00364,0.00240,2234217.40000
2700,0.08815,0.03301,0.03720,0.00366,0.00240,1876452.05000
2760,0.07738,0.02858,0.03088,0.00364,0.00238,1554160.70000
2820,0.07245,0.02560,0.02865,0.00365,0.00239,1444209.80000
2880,0.06662,0.02261,0.02539,0.00366,0.00238,1270269.50000
2940,0.06250,0.02035,0.02344,0.00364,0.00239,1185182.60000
3000,0.16838,0.06841,0.08021,0.00397,0.00271,3737532.35000
3060,0.25001,0.10664,0.12245,0.00424,0.00299,5419981.65000
3120,0.24790,0.10630,0.12076,0.00425,0.00300,5328916.45000
3180,0.23158,0.09952,0.11123,0.00423,0.00298,4942521.95000
3240,0.20602,0.08889,0.09624,0.00423,0.00300,4355188.50000
3300,0.18905,0.08231,0.08633,0.00423,0.00282,3918437.60000
3360,0.16774,0.07267,0.07471,0.00410,0.00271,3488605.15000
3420,0.14917,0.06330,0.06569,0.00397,0.00264,3070083.20000
3480,0.13783,0.05823,0.05975,0.00395,0.00263,2804740.95000
3540,0.12692,0.05299,0.05503,0.00366,0.00241,2554279.00000
3600,0.12387,0.05172,0.05336,0.00363,0.00238,2404749.20000
3660,0.12310,0.05112,0.05322,0.00364,0.00240,2364661.40000
3720,0.12069,0.04952,0.05244,0.00363,0.00240,2323845.85000
3780,0.11211,0.04538,0.04864,0.00364,0.00240,2171285.25000
3840,0.10855,0.04330,0.04690,0.00365,0.00243,2069926.10000
3900,0.09759,0.03862,0.04057,0.00363,0.00237,1706132.85000
3960,0.08241,0.03101,0.03280,0.00364,0.00239,1310622.90000
4020,0.07237,0.02619,0.02763,0.00364,0.00238,1119696.90000
4080,0.06776,0.02381,0.02534,0.00364,0.00239,958432.85000
4140,0.06093,0.02088,0.02156,0.00365,0.00239,891260.80000
4200,0.05314,0.01676,0.01763,0.00365,0.00238,795127.20000
4260,0.12130,0.04716,0.05488,0.00381,0.00255,2716290.05000
4320,0.34686,0.14882,0.17641,0.00440,0.00301,7242797.15000
4380,0.29291,0.12371,0.14750,0.00436,0.00289,6033148.00000
4440,0.04886,0.01450,0.01591,0.00365,0.00238,867288.75000
4500,0.04792,0.01407,0.01519,0.00365,0.00238,698827.95000
4560,0.04711,0.01341,0.01490,0.00363,0.00238,684012.30000
4620,0.05491,0.01752,0.01913,0.00364,0.00238,872447.40000
4680,0.11013,0.04426,0.04720,0.00376,0.00246,2415162.35000
4740,0.23307,0.09758,0.11456,0.00426,0.00292,5264990.15000
4800,0.35133,0.15086,0.17871,0.00451,0.00303,7605016.10000
4860,0.34411,0.14791,0.17476,0.00450,0.00300,7298187.05000
4920,0.35056,0.15015,0.17858,0.00437,0.00301,7437915.15000
4980,0.37813,0.16228,0.19408,0.00438,0.00300,8149009.90000
5040,0.28149,0.11967,0.13954,0.00432,0.00303,5907876.05000
5100,0.31247,0.13265,0.15561,0.00430,0.00301,6713387.25000
5160,0.39643,0.17064,0.20393,0.00442,0.00307,8461629.95000
5220,0.40009,0.17192,0.20587,0.00438,0.00307,8496360.00000
5280,0.39441,0.16879,0.20409,0.00441,0.00304,8448473.20000
5340,0.31087,0.13198,0.15753,0.00431,0.00301,6607069.85000
5400,0.05693,0.01868,0.01957,0.00366,0.00227,1056943.50000
5460,0.03080,0.00619,0.00592,0.00374,0.00222,344217.00000
