frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,3.33007,0.16123,1.12915,1.31596,0.68725,354292.50000
60,3.36966,0.20390,1.15979,1.30993,0.67514,532701.85000
120,3.48039,0.20150,1.23243,1.33185,0.68674,559145.30000
180,3.36044,0.22283,1.18912,1.23985,0.68316,439879.30000
240,3.47676,0.22190,1.24595,1.27590,0.70026,299053.40000
300,3.56633,0.23853,1.30405,1.23540,0.71335,464555.95000
360,3.81509,0.29590,1.48041,1.25447,0.71253,803028.55000
420,3.52848,0.14344,1.37233,1.23184,0.69386,255150.30000
480,3.65153,0.21858,1.40902,1.24015,0.70372,679009.65000
540,3.80963,0.32509,1.44073,1.24215,0.71268,1140317.30000
600,3.74385,0.32477,1.38727,1.24086,0.71637,1049507.55000
660,3.76731,0.34467,1.40197,1.23155,0.71518,1158466.95000
720,3.73910,0.38383,1.33165,1.23224,0.71051,980314.30000
780,3.73072,0.43622,1.31321,1.22288,0.70112,873834.80000
840,3.62492,0.33020,1.31389,1.22417,0.70234,747198.85000
900,3.63480,0.26034,1.33457,1.26911,0.71682,673994.35000
960,3.60701,0.24447,1.35470,1.25150,0.71260,561486.75000
1020,3.48290,0.20020,1.27173,1.23683,0.70730,436147.10000
1080,3.41796,0.18449,1.23499,1.22767,0.70033,335243.65000
1140,3.52466,0.23324,1.30211,1.22839,0.69581,298277.20000
1200,3.51532,0.19084,1.32226,1.23862,0.70337,219242.30000
1260,3.48952,0.17519,1.31093,1.23425,0.70476,146944.10000
1320,3.45023,0.18061,1.29939,1.22127,0.69793,106287.20000
1380,3.36334,0.14868,1.23956,1.22002,0.68454,38677.40000
1440,3.44829,0.22589,1.25429,1.23156,0.68680,425903.95000
1500,3.91872,0.50850,1.43103,1.24761,0.70350,1590315.95000
1560,3.88053,0.47562,1.39588,1.22641,0.70234,1513435.00000
1620,3.63395,0.36050,1.29552,1.21530,0.69716,941890.95000
1680,3.59511,0.28432,1.32744,1.23775,0.70707,1040849.50000
1740,3.71099,0.28733,1.39114,1.26979,0.70841,987388.45000
1800,3.70508,0.31332,1.37766,1.24408,0.71545,1014534.35000
1860,3.64254,0.30939,1.32562,1.24056,0.70649,870324.15000
1920,3.55190,0.32504,1.25301,1.21703,0.68424,648151.55000
1980,3.41108,0.28589,1.20055,1.18711,0.67970,641189.70000
2040,3.31385,0.22420,1.12655,1.20690,0.67834,380386.70000
2100,3.07606,0.19149,0.97637,1.20480,0.65648,258514.35000
2160,3.08037,0.20103,0.97554,1.17859,0.65448,175972.20000
2220,2.74853,0.09918,0.80136,1.18561,0.61287,96564.05000
2280,3.10911,0.14792,1.05778,1.20912,0.65572,309917.15000
2340,3.54521,0.25946,1.28961,1.25813,0.70203,1137867.40000
2400,3.35507,0.26241,1.15777,1.22270,0.67030,1167818.15000
2460,3.39504,0.33414,1.15648,1.20866,0.66005,1738900.00000
2520,3.37932,0.34313,1.12859,1.20406,0.65384,1741058.75000
2580,3.43056,0.36117,1.14447,1.22319,0.65371,1782054.10000
2640,3.20017,0.33057,0.99725,1.20666,0.62921,1803143.40000
2700,3.14992,0.28659,0.97572,1.20989,0.62592,1398173.00000
2760,3.07751,0.15560,1.00472,1.20989,0.64247,541450.25000
2820,3.43111,0.28904,1.20764,1.22139,0.67205,1708654.65000
2880,3.02711,0.27015,0.93005,1.17430,0.61406,1813194.00000
2940,2.95137,0.26119,0.87394,1.15638,0.60496,1813194.00000
