frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,1.17784,0.27979,0.47368,0.28911,0.11115,11242987.85000
60,1.15276,0.26519,0.46460,0.29258,0.11178,11001266.85000
120,1.18548,0.23548,0.50296,0.30134,0.13035,8882636.90000
180,1.22360,0.18573,0.56514,0.31114,0.14463,5562476.95000
240,1.24241,0.20256,0.57102,0.30868,0.14550,5857320.75000
300,1.07566,0.11336,0.50605,0.29631,0.14423,2632827.75000
360,0.84979,0.05483,0.35345,0.28517,0.14178,429792.15000
420,1.59319,0.32145,0.79587,0.31043,0.14487,12123684.65000
480,1.80804,0.40989,0.92661,0.31124,0.14449,16188193.40000
540,1.77838,0.41172,0.89224,0.31349,0.14501,15301253.70000
600,1.59552,0.34191,0.77568,0.31423,0.14628,11790077.35000
660,1.35129,0.24891,0.63104,0.30968,0.14566,7729759.65000
720,1.05871,0.11483,0.48592,0.29786,0.14503,2193486.80000
780,0.91796,0.06594,0.40202,0.29192,0.14172,135813.00000
