frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,5.15215,0.21447,3.01627,1.24490,0.64336,2955774.10000
60,6.23548,0.25385,3.91909,1.28959,0.71959,3390293.45000
120,5.94834,0.19292,3.63544,1.30042,0.71824,1763572.05000
180,5.29225,0.18241,3.05870,1.23602,0.70602,1334104.85000
240,4.87780,0.18005,2.67167,1.22944,0.70455,1563999.05000
300,4.20315,0.17283,2.03180,1.20442,0.69336,942806.45000
360,4.87246,0.15837,2.65730,1.24666,0.71702,651664.20000
420,4.94503,0.13362,2.71737,1.25943,0.71776,531526.60000
480,4.12453,0.10837,1.94627,1.25681,0.71747,335265.25000
540,4.06787,0.12882,1.88307,1.25610,0.71875,394504.35000
600,6.47691,0.30150,4.16624,1.24080,0.72340,4763095.10000
660,6.42707,0.44790,3.98932,1.21883,0.72768,7008309.50000
720,5.72075,0.47747,3.27928,1.19850,0.71875,6851715.25000
780,6.45528,0.49223,3.97829,1.21155,0.72317,6833477.10000
840,5.28924,0.52953,2.76615,1.22119,0.71329,7736553.50000
900,6.06815,0.61475,3.40070,1.24386,0.76265,7912527.20000
960,5.49945,0.51676,2.99641,1.20246,0.72019,6364935.35000
1020,5.31362,0.40669,2.94293,1.21007,0.70999,5390683.35000
1080,4.97087,0.36116,2.63253,1.20638,0.71578,4144249.10000
1140,4.78753,0.25959,2.57680,1.18737,0.68747,2469341.80000
1200,4.64784,0.28838,2.39339,1.19948,0.69685,2921893.50000
1260,3.73403,0.23411,1.57689,1.17907,0.68044,1600253.25000
1320,3.60036,0.26201,1.44131,1.16542,0.67471,1828604.05000
1380,5.66571,0.50923,3.11238,1.21754,0.74027,5316520.45000
1440,7.50004,0.56987,4.80746,1.25858,0.78622,7541994.90000
1500,7.50771,0.60464,4.77416,1.24887,0.78767,9143355.45000
1560,6.20017,0.48684,3.71067,1.21965,0.73479,10284076.30000
1620,6.02429,0.40680,3.72642,1.18079,0.68292,10793619.40000
1680,7.68210,0.36673,5.43606,1.15705,0.64812,11201993.95000
1740,7.30368,0.31863,5.23051,1.11862,0.59267,11196844.40000
1800,7.07918,0.32892,5.00399,1.10826,0.58403,11241036.30000
1860,7.70541,0.37435,5.52758,1.12901,0.61973,11241007.00000
1920,7.46876,0.43392,5.13314,1.18084,0.68354,11240943.40000
1980,6.39633,0.49611,3.90140,1.22488,0.72907,10257777.50000
2040,5.69942,0.46968,3.19628,1.23827,0.74523,7118236.70000
2100,5.28350,0.40864,2.80018,1.23994,0.74692,4779189.60000
2160,3.39613,0.21613,1.25136,1.19220,0.65619,1653801.50000
2220,1.70949,0.02555,0.13710,1.05569,0.46738,250198.20000
2280,1.63752,0.01722,0.08983,1.05578,0.44586,81778.25000
2340,1.58303,0.01382,0.06419,1.05263,0.43518,0.00000
2400,1.58504,0.01382,0.06419,1.05240,0.43441,0.00000
2460,1.58267,0.01386,0.06420,1.05311,0.43384,0.00000
