frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,1.34599,0.11574,1.08463,0.09439,0.03589,2955774.10000
60,1.59995,0.13229,1.31755,0.09774,0.03830,3390293.45000
120,1.57178,0.09803,1.31578,0.09998,0.03851,1763572.05000
180,1.26695,0.07749,1.03623,0.10065,0.03821,1334104.85000
240,1.14134,0.08065,0.90991,0.09375,0.03815,1563999.05000
300,1.03044,0.07589,0.81018,0.09176,0.03823,942806.45000
360,1.37935,0.06408,1.16426,0.09331,0.03843,651664.20000
420,1.26158,0.05027,1.06655,0.09282,0.03801,531526.60000
480,1.07747,0.04249,0.88940,0.09401,0.03748,335265.25000
540,1.05851,0.04791,0.86250,0.09586,0.03808,394504.35000
