variant,10,20,40,80,160
Forward,0.7478702159486893,0.7117021549486898,0.6821884425999967,0.674435144476654,0.6742473548142743
Forward+Prepass,0.9333204276380328,0.8457710088559806,0.7352280813996815,0.6348678262748595,0.6205258228050973
Deferred,0.736288575094207,0.7052037093441683,0.6786494186262834,0.6768861858085223,0.6722542590035343
TVB,0.8991467956492857,0.7876707618153055,0.6518960908016077,0.5328097895931971,0.46586811407339723
Deferred+Prepass,0.9158274429333114,0.8292663966601275,0.7221520903223908,0.654685837484925,0.6166491454022024
TVB+GBuffer,0.8967319394737194,0.7863461615025541,0.6556789053508554,0.5421896771334431,0.4708661752106377
