frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,0.37234,0.20516,0.01179,0.00213,0.01463,0.06485,0.03255,0.01004,5571734.60000
60,0.36427,0.19306,0.01166,0.00212,0.01481,0.06704,0.03312,0.00992,5087917.35000
120,0.34001,0.16677,0.01119,0.00212,0.01453,0.06918,0.03327,0.00903,4306217.95000
180,1.24034,1.05116,0.01390,0.00214,0.01527,0.08109,0.03434,0.00971,25483426.25000
240,1.44179,1.24780,0.01446,0.00214,0.01548,0.08549,0.03422,0.00975,29942091.00000
300,1.43400,1.24416,0.01471,0.00247,0.01569,0.08474,0.03370,0.00937,29637854.50000
360,1.34088,1.15660,0.01461,0.00274,0.01552,0.07953,0.03324,0.00927,27564273.70000
420,1.37520,1.19351,0.01428,0.00268,0.01531,0.07752,0.03338,0.00919,28511524.00000
480,1.34523,1.16217,0.01408,0.00259,0.01521,0.07784,0.03306,0.00918,27896469.80000
540,1.35004,1.16400,0.01420,0.00260,0.01530,0.08122,0.03310,0.00916,27804299.85000
600,1.20635,1.00936,0.01488,0.00257,0.01600,0.09192,0.03318,0.00923,24096806.70000
660,1.12528,0.90286,0.01569,0.00253,0.01684,0.11698,0.03234,0.00932,21624171.85000
720,0.74993,0.52686,0.01426,0.00215,0.01636,0.11060,0.03402,0.00978,13165119.05000
780,0.48086,0.27503,0.01312,0.00210,0.01624,0.09516,0.03514,0.01007,7143579.70000
840,0.51341,0.31467,0.01349,0.00211,0.01647,0.09059,0.03466,0.01005,7975148.70000
900,0.75704,0.54534,0.01463,0.00239,0.01646,0.10433,0.03370,0.00956,13502379.35000
960,0.52559,0.32405,0.01295,0.00213,0.01594,0.08996,0.03491,0.01000,8393546.05000
1020,0.42229,0.23069,0.01256,0.00212,0.01568,0.08335,0.03466,0.01010,6146980.55000
1080,0.54077,0.34454,0.01331,0.00213,0.01594,0.08716,0.03452,0.00998,8854916.20000
1140,0.51753,0.31757,0.01333,0.00214,0.01601,0.08975,0.03506,0.00993,7892153.65000
1200,0.39799,0.20357,0.01294,0.00211,0.01591,0.08619,0.03492,0.01003,5427308.65000
1260,0.82707,0.62075,0.01483,0.00263,0.01654,0.09978,0.03371,0.00940,15451999.00000
1320,0.83326,0.62697,0.01499,0.00278,0.01678,0.10191,0.03295,0.00921,15191734.00000
1380,0.54621,0.34112,0.01371,0.00220,0.01647,0.09605,0.03425,0.00982,8526090.60000
1440,0.35826,0.16718,0.01274,0.00211,0.01576,0.08177,0.03399,0.01010,4627918.50000
1500,0.22519,0.05240,0.01109,0.00212,0.01499,0.07041,0.03292,0.00926,1221133.20000
1560,0.16277,0.01184,0.01008,0.00204,0.01336,0.05468,0.03179,0.00797,2937.30000
1620,0.52241,0.34860,0.01210,0.00223,0.01481,0.07003,0.03289,0.00879,8784447.30000
1680,1.19707,0.99150,0.01515,0.00261,0.01630,0.10288,0.03267,0.00931,24027453.75000
1740,0.89908,0.68013,0.01486,0.00253,0.01629,0.11655,0.03273,0.00931,16690997.60000
1800,0.55237,0.35037,0.01227,0.00211,0.01513,0.09184,0.03506,0.00995,9401479.95000
1860,0.71979,0.49416,0.01439,0.00247,0.01700,0.11800,0.03354,0.00946,12791880.35000
1920,0.70552,0.46435,0.01502,0.00245,0.01781,0.12803,0.03310,0.00958,12057396.90000
1980,0.92433,0.67939,0.01598,0.00256,0.01783,0.13808,0.03238,0.00918,16971321.70000
2040,1.00754,0.77697,0.01614,0.00277,0.01756,0.12619,0.03261,0.00915,18275703.90000
2100,0.80133,0.59065,0.01472,0.00236,0.01668,0.10547,0.03367,0.00967,14724372.75000
2160,1.04163,0.80126,0.01675,0.00263,0.01765,0.13101,0.03306,0.00937,19520227.45000
2220,0.95635,0.73409,0.01553,0.00254,0.01658,0.11718,0.03228,0.00932,17947662.10000
2280,1.23186,0.97849,0.01652,0.00265,0.01763,0.14514,0.03229,0.00930,23548176.20000
2340,1.31410,1.05705,0.01670,0.00278,0.01780,0.14852,0.03313,0.00920,25137229.55000
2400,1.19100,0.94951,0.01641,0.00262,0.01746,0.13242,0.03295,0.00927,22711593.65000
2460,0.92863,0.70520,0.01562,0.00254,0.01700,0.11927,0.03271,0.00925,16686160.80000
2520,0.79249,0.57276,0.01531,0.00244,0.01687,0.11566,0.03271,0.00934,13570170.60000
2580,0.71471,0.50353,0.01493,0.00258,0.01689,0.10758,0.03280,0.00932,12228395.40000
2640,0.81829,0.60389,0.01530,0.00256,0.01682,0.11013,0.03274,0.00942,14740143.00000
