frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,0.77368,0.09117,0.01221,0.00211,0.01421,0.57567,0.03261,0.00996,2955774.10000
60,0.87853,0.10662,0.01261,0.00211,0.01548,0.66253,0.03374,0.01008,3390293.45000
120,0.65033,0.05783,0.01258,0.00211,0.01542,0.48643,0.03355,0.01003,1763572.05000
180,0.67442,0.04902,0.01186,0.00211,0.01513,0.52056,0.03351,0.01007,1334104.85000
240,0.58469,0.05515,0.01175,0.00211,0.01511,0.42506,0.03347,0.01003,1563999.05000
300,0.44237,0.04389,0.01147,0.00212,0.01496,0.29286,0.03310,0.01007,942806.45000
360,0.58585,0.03405,0.01176,0.00211,0.01509,0.44471,0.03350,0.01011,651664.20000
420,0.62726,0.02789,0.01181,0.00213,0.01511,0.49408,0.03416,0.01019,531526.60000
480,0.48445,0.02320,0.01135,0.00211,0.01504,0.35651,0.03421,0.01017,335265.25000
540,0.47739,0.02590,0.01158,0.00212,0.01507,0.34575,0.03374,0.01015,394504.35000
600,1.00882,0.14966,0.01255,0.00276,0.01580,0.75805,0.03256,0.00937,4763095.10000
660,1.13036,0.22022,0.01338,0.00288,0.01617,0.81308,0.03161,0.00881,7008309.50000
720,0.97824,0.21714,0.01310,0.00288,0.01580,0.66613,0.03176,0.00888,6851715.25000
780,1.08481,0.22052,0.01346,0.00281,0.01643,0.76907,0.03196,0.00883,6833477.10000
840,0.83500,0.25852,0.01273,0.00260,0.01579,0.47619,0.03297,0.00932,7736553.50000
900,0.91436,0.25696,0.01276,0.00275,0.01554,0.55419,0.03283,0.00931,7912527.20000
960,0.78188,0.20541,0.01295,0.00238,0.01591,0.47491,0.03335,0.00966,6364935.35000
1020,0.80620,0.16942,0.01297,0.00245,0.01605,0.53468,0.03304,0.00958,5390683.35000
1080,0.70427,0.13289,0.01267,0.00241,0.01578,0.46702,0.03321,0.00964,4144249.10000
1140,0.59875,0.08181,0.01218,0.00220,0.01555,0.41309,0.03330,0.01001,2469341.80000
1200,0.61122,0.09397,0.01234,0.00211,0.01551,0.41296,0.03347,0.01007,2921893.50000
1260,0.35624,0.05878,0.01185,0.00212,0.01527,0.19264,0.03356,0.01011,1600253.25000
1320,0.33287,0.07020,0.01176,0.00211,0.01526,0.15796,0.03343,0.00998,1828604.05000
1380,0.74233,0.16847,0.01229,0.00234,0.01527,0.47187,0.03294,0.00980,5316520.45000
1440,1.00557,0.23838,0.01246,0.00295,0.01474,0.67033,0.03142,0.00893,7541994.90000
1500,0.98631,0.29173,0.01232,0.00280,0.01434,0.60259,0.03132,0.00885,9143355.45000
1560,0.85414,0.32925,0.01217,0.00266,0.01386,0.42797,0.03176,0.00917,10284076.30000
1620,0.82883,0.34358,0.01214,0.00238,0.01363,0.38560,0.03228,0.00964,10793619.40000
1680,0.87784,0.35467,0.01228,0.00282,0.01313,0.42978,0.03103,0.00905,11201993.95000
1740,0.79994,0.35380,0.01171,0.00246,0.01238,0.35436,0.03044,0.00899,11196844.40000
1800,0.77371,0.35486,0.01159,0.00253,0.01237,0.32726,0.03046,0.00926,11241036.30000
1860,0.82035,0.35399,0.01186,0.00251,0.01284,0.36841,0.03084,0.00929,11241007.00000
1920,0.85745,0.35702,0.01239,0.00296,0.01347,0.40530,0.03108,0.00908,11240943.40000
1980,0.84450,0.32674,0.01203,0.00247,0.01395,0.41624,0.03213,0.00963,10257777.50000
2040,0.75955,0.22639,0.01164,0.00252,0.01418,0.43536,0.03207,0.00962,7118236.70000
2100,0.72252,0.14972,0.01205,0.00247,0.01509,0.47212,0.03318,0.00982,4779189.60000
2160,0.34786,0.06320,0.01028,0.00214,0.01313,0.18340,0.03248,0.00989,1653801.50000
2220,0.12566,0.01033,0.00835,0.00196,0.00976,0.02646,0.03025,0.00770,250198.20000
2280,0.11507,0.00546,0.00796,0.00195,0.00939,0.02138,0.03030,0.00794,81778.25000
2340,0.10940,0.00251,0.00770,0.00194,0.00920,0.01922,0.03035,0.00813,0.00000
2400,0.10880,0.00253,0.00769,0.00194,0.00920,0.01898,0.03034,0.00813,0.00000
2460,0.10894,0.00251,0.00770,0.00194,0.00920,0.01899,0.03033,0.00814,0.00000
