run-id,run-name,output-filepath,renderer-variant,variable,to-use-scene,to-load-texture,use-vfc,scene-importer,scene-path,warmup-frames,measure-frames,auto-terminate,vsync,camera-mode,camera-filepath,camera-keyframe-interval,to-set-start-frame,key-frame,profile-window-frames,window-width,window-height,seed,camera-pos-x,camera-pos-y,camera-pos-z,camera-lookat-x,camera-lookat-y,camera-lookat-z,camera-near-z,camera-far-z,camera-fov,object-count,material-count,geometry-count,overdraw-count,to-remain-only-in-camera,z-min,z-max,xy-minmax,radius,geometry-div,gbuffer-cnt,texture-count,texture-size,texture-sampling-count,alu-calc-count,scene_source_path,scene_file_size_bytes,scene_ok,scene_message,scene_mesh_count,scene_object_count,scene_material_count,scene_vertex_count,scene_index_count,scene_triangle_count,scene_degenerate_triangle_count,scene_bounds_min_x,scene_bounds_min_y,scene_bounds_min_z,scene_bounds_max_x,scene_bounds_max_y,scene_bounds_max_z,scene_extent_x,scene_extent_y,scene_extent_z,scene_diagonal,scene_bounding_radius,scene_surface_area,scene_min_triangle_area,scene_max_triangle_area,scene_avg_triangle_area,scene_tiny_triangle_count,scene_small_triangle_count,scene_medium_triangle_count,scene_large_triangle_count,scene_mesh_tri_min,scene_mesh_tri_max,scene_mesh_tri_avg,scene_referenced_material_count,scene_material_tri_min,scene_material_tri_max,scene_material_tri_avg,scene_dominant_material_triangle_ratio,scene_texture_reference_count,scene_unique_texture_count,scene_missing_texture_file_count,scene_indices_per_vertex,scene_fits_uint16_indices,scene_triangle_density_bbox_surface
0,ex17_raster_stats_sponza_ivy,C:\Users\mkkim\AppData\Local\Temp\tvbperf_b_il2s43\run_00000.csv,10,0,1,0,1,assimp,../../../../../assets/scenes/unpacked/main_sponza_ivy/NewSponza_Main_Ivy_glTF.gltf,60,2500,1,0,2,../../../../../scripts/standard_camera.csv,10,0,0,10,1920,1080,0,0,0,-10,0,0,0,0.1,1000,0.785,1,1,1,0,0,-1,1,1,0.5,1,1,1,256,1,100,C:/Users/mkkim/myfolder/mydev1/VisibilityBufferInfo/assets/scenes/unpacked/main_sponza_ivy/NewSponza_Main_Ivy_glTF.gltf,400928,1,no-message,407,407,31,5303663,26437728,8812576,28777,-18.123440,-9.390272,-9.898601,18.123440,26.604736,9.898601,36.246880,35.995008,19.797201,54.785090,27.392545,673068.660054,0.000000,455.729446,0.076376,2036955,4023438,2383121,369062,2,4905636,21652.520885,30,132,4905636,293752.533333,0.556663,76,75,0,4.984805,0,1611.136709
