frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,1.73621,0.12755,0.02670,0.00216,0.03695,1.38316,0.09253,0.03473,2955774.10000
60,2.15176,0.15324,0.02859,0.00216,0.04074,1.76002,0.09615,0.03872,3390293.45000
120,1.68943,0.09623,0.02794,0.00257,0.04031,1.35982,0.09607,0.03806,1763572.05000
180,1.77762,0.08915,0.02748,0.00264,0.03955,1.45911,0.09726,0.03839,1334104.85000
240,1.48458,0.09813,0.02731,0.00264,0.03957,1.15687,0.09726,0.03846,1563999.05000
300,1.06679,0.08981,0.02712,0.00278,0.03926,0.74880,0.09650,0.03840,942806.45000
360,1.61390,0.07543,0.02742,0.00276,0.03953,1.30398,0.09587,0.03906,651664.20000
420,1.85394,0.06793,0.02752,0.00262,0.03944,1.55828,0.09090,0.03816,531526.60000
480,1.35284,0.06009,0.02727,0.00276,0.03908,1.07043,0.09065,0.03776,335265.25000
540,1.24903,0.06399,0.02729,0.00261,0.03931,0.96132,0.08951,0.03847,394504.35000
600,2.68757,0.20110,0.03058,0.00275,0.04063,2.25810,0.08956,0.03895,4763095.10000
660,2.97317,0.27999,0.03311,0.00296,0.04130,2.46442,0.08892,0.03868,7008309.50000
720,2.45743,0.28470,0.03159,0.00287,0.04075,1.94694,0.08754,0.03794,6851715.25000
780,2.71866,0.28948,0.03114,0.00281,0.04170,2.19885,0.08970,0.03850,6833477.10000
840,1.93098,0.35139,0.02966,0.00302,0.04062,1.35188,0.09170,0.03845,7736553.50000
900,2.25901,0.35925,0.02927,0.00286,0.04043,1.66896,0.09100,0.04270,7912527.20000
960,1.87840,0.29593,0.02937,0.00295,0.04106,1.35065,0.09032,0.03938,6364935.35000
1020,1.96773,0.24336,0.02952,0.00276,0.04104,1.48819,0.09445,0.03825,5390683.35000
1080,1.68914,0.19723,0.02881,0.00316,0.04077,1.26246,0.08850,0.03801,4144249.10000
1140,1.48539,0.13662,0.02815,0.00286,0.04078,1.12711,0.08838,0.03769,2469341.80000
1200,1.40573,0.14984,0.02826,0.00292,0.04066,1.03415,0.08864,0.03756,2921893.50000
1260,0.78772,0.11440,0.02764,0.00264,0.03999,0.45395,0.08801,0.03679,1600253.25000
1320,0.75357,0.13475,0.02731,0.00253,0.03993,0.39140,0.09088,0.03600,1828604.05000
1380,1.91661,0.25882,0.02818,0.00291,0.03948,1.43320,0.08800,0.03860,5316520.45000
1440,3.05387,0.33953,0.02873,0.00317,0.03881,2.49448,0.08684,0.03845,7541994.90000
1500,2.93283,0.39644,0.02795,0.00273,0.03767,2.32052,0.08547,0.03814,9143355.45000
1560,2.19286,0.42807,0.02836,0.00301,0.03634,1.54697,0.08584,0.03640,10284076.30000
1620,2.18210,0.43749,0.02855,0.00300,0.03558,1.52907,0.08363,0.03403,10793619.40000
1680,2.63747,0.44869,0.02792,0.00289,0.03393,1.98516,0.08200,0.03307,11201993.95000
1740,2.22964,0.44499,0.02607,0.00292,0.03131,1.58818,0.08072,0.02940,11196844.40000
1800,2.08629,0.44922,0.02551,0.00280,0.03116,1.44463,0.08049,0.02862,11241036.30000
1860,2.30294,0.44880,0.02658,0.00293,0.03271,1.65531,0.08100,0.02983,11241007.00000
1920,2.40998,0.45531,0.02821,0.00283,0.03516,1.74672,0.08222,0.03511,11240943.40000
1980,2.28518,0.42599,0.02787,0.00286,0.03621,1.64571,0.08552,0.03605,10257777.50000
2040,2.02027,0.31578,0.02706,0.00288,0.03689,1.49114,0.08480,0.03759,7118236.70000
2100,1.91872,0.23633,0.02784,0.00298,0.03911,1.45324,0.08954,0.04133,4779189.60000
2160,0.75510,0.12504,0.02452,0.00269,0.03461,0.41593,0.08932,0.03416,1653801.50000
2220,0.26790,0.01665,0.02045,0.00213,0.02562,0.05707,0.08570,0.02829,250198.20000
2280,0.23734,0.00919,0.02003,0.00207,0.02485,0.03833,0.08537,0.02571,81778.25000
2340,0.21661,0.00543,0.01978,0.00201,0.02445,0.02519,0.08532,0.02306,0.00000
2400,0.21680,0.00540,0.01978,0.00201,0.02445,0.02524,0.08534,0.02307,0.00000
2460,0.21644,0.00537,0.01976,0.00201,0.02445,0.02524,0.08531,0.02303,0.00000
