frame,total,visibility,visutil_histogram,visutil_prefix,visutil_flatten,gbuffer,lighting,tonemap,index_count
0,2.10305,0.50425,0.03053,0.00215,0.03687,1.36428,0.09501,0.03468,18152448.10000
60,2.54079,0.52898,0.03363,0.00217,0.04063,1.76483,0.09820,0.03837,18586967.45000
120,1.98861,0.40610,0.03276,0.00221,0.04017,1.34259,0.09754,0.03805,13912915.15000
180,1.77167,0.08889,0.02758,0.00222,0.03962,1.44731,0.09885,0.03779,1334104.85000
240,1.46871,0.09795,0.02736,0.00221,0.03965,1.13836,0.09884,0.03765,1563999.05000
300,1.05305,0.08971,0.02706,0.00272,0.03926,0.73606,0.09409,0.03750,942806.45000
360,1.56169,0.07499,0.02724,0.00255,0.03940,1.26580,0.08945,0.03832,651664.20000
420,1.85949,0.06781,0.02733,0.00268,0.03930,1.56436,0.09152,0.03820,531526.60000
480,1.35153,0.06000,0.02729,0.00270,0.03896,1.06689,0.09164,0.03769,335265.25000
540,1.24327,0.06391,0.02715,0.00260,0.03919,0.95461,0.09080,0.03803,394504.35000
600,3.10196,0.60126,0.03322,0.00292,0.04085,2.26756,0.09010,0.03897,18946657.50000
660,3.49596,0.78658,0.03448,0.00313,0.04206,2.47304,0.08805,0.03990,22204983.50000
720,3.01438,0.80764,0.03414,0.00289,0.04154,1.97368,0.08612,0.03869,22048389.25000
780,3.19606,0.75413,0.03475,0.00304,0.04219,2.21202,0.08696,0.03948,22030151.10000
840,2.40964,0.81579,0.03363,0.00293,0.04079,1.35408,0.09115,0.03912,22933227.50000
900,2.75664,0.86071,0.03373,0.00279,0.04093,1.65004,0.09076,0.04410,23109201.20000
960,2.33179,0.75667,0.03411,0.00289,0.04160,1.33838,0.08717,0.04088,21561609.35000
1020,2.39008,0.67141,0.03406,0.00293,0.04157,1.48945,0.08655,0.03859,20587357.35000
1080,2.06898,0.57551,0.03372,0.00289,0.04072,1.26541,0.08702,0.03872,19340923.10000
1140,1.72335,0.36264,0.03110,0.00271,0.04058,1.13685,0.08786,0.03755,11587346.20000
1200,1.79558,0.53818,0.03349,0.00281,0.04079,1.03249,0.08615,0.03798,18118567.50000
1260,1.18709,0.50500,0.03347,0.00303,0.04083,0.45206,0.09015,0.03856,16796927.25000
1320,1.20437,0.53575,0.03354,0.00292,0.04104,0.44079,0.08817,0.03790,17025278.05000
1380,2.36321,0.74068,0.03287,0.00296,0.04052,1.39490,0.08863,0.04020,20513194.45000
1440,3.58616,0.87365,0.03214,0.00290,0.03951,2.48409,0.08609,0.03971,22738668.90000
1500,3.48808,0.93704,0.03139,0.00284,0.03817,2.32961,0.08530,0.03807,24340029.45000
1560,2.74792,0.96663,0.03040,0.00313,0.03672,1.56203,0.08536,0.03605,25480750.30000
1620,2.73670,0.98133,0.02971,0.00297,0.03588,1.54063,0.08310,0.03390,25990293.40000
1680,3.19323,0.98602,0.02879,0.00296,0.03425,1.99474,0.08172,0.03290,26398667.95000
1740,2.77177,0.97504,0.02675,0.00288,0.03152,1.59706,0.08030,0.02962,26393518.40000
1800,2.66741,0.99640,0.02649,0.00310,0.03137,1.46907,0.08237,0.02841,26437710.30000
1860,2.86229,0.99589,0.02781,0.00292,0.03301,1.66428,0.08073,0.02966,26437681.00000
1920,2.93550,0.99729,0.02960,0.00266,0.03556,1.72496,0.08412,0.03535,26437617.40000
1980,2.84544,0.96088,0.02990,0.00284,0.03649,1.66658,0.08634,0.03560,25454451.50000
2040,2.47945,0.75040,0.03038,0.00285,0.03711,1.51083,0.08708,0.03615,22314910.70000
2100,2.22209,0.53579,0.03142,0.00299,0.03908,1.45143,0.09133,0.04131,16667258.70000
2160,0.80863,0.17651,0.02505,0.00264,0.03456,0.41573,0.09213,0.03455,3680024.70000
2220,0.26873,0.01680,0.02039,0.00214,0.02557,0.05715,0.08589,0.02825,250198.20000
2280,0.23809,0.00930,0.01989,0.00215,0.02486,0.03838,0.08554,0.02575,81778.25000
2340,0.21725,0.00540,0.01958,0.00215,0.02450,0.02518,0.08543,0.02311,0.00000
2400,0.21745,0.00544,0.01956,0.00214,0.02450,0.02516,0.08547,0.02310,0.00000
2460,0.21698,0.00543,0.01955,0.00215,0.02450,0.02515,0.08535,0.02311,0.00000
