frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,1.98186,0.10576,1.68746,0.12050,0.05245,2955774.10000
60,1.38113,0.08304,1.14882,0.09705,0.03845,3390293.45000
120,1.29892,0.05110,1.09472,0.09965,0.03850,1763572.05000
180,1.16707,0.05188,0.95950,0.09833,0.03826,1334104.85000
240,0.97687,0.05028,0.77548,0.09909,0.03774,1563999.05000
300,0.82964,0.04240,0.63609,0.09737,0.03752,942806.45000
360,1.23473,0.03734,1.03480,0.09940,0.03798,651664.20000
420,1.25343,0.03151,1.06702,0.10035,0.03804,531526.60000
480,1.03194,0.02147,0.85394,0.10275,0.03749,335265.25000
540,0.96412,0.02541,0.78664,0.09297,0.03795,394504.35000
600,1.49700,0.12814,1.22005,0.08879,0.03835,4763095.10000
660,1.43337,0.18249,1.10930,0.08807,0.03861,7008309.50000
720,1.23957,0.19384,0.90677,0.08643,0.03799,6851715.25000
780,1.46326,0.20355,1.11872,0.08783,0.03845,6833477.10000
840,1.11995,0.25389,0.71919,0.09053,0.03972,7736553.50000
900,1.39382,0.26207,0.97593,0.09147,0.04272,7912527.20000
960,1.10545,0.19504,0.76297,0.08859,0.03966,6364935.35000
1020,1.06050,0.15425,0.75765,0.08698,0.03816,5390683.35000
1080,1.02024,0.12067,0.75655,0.08831,0.03780,4144249.10000
1140,0.95916,0.07768,0.73944,0.08664,0.03786,2469341.80000
1200,0.97275,0.08467,0.74375,0.08996,0.03815,2921893.50000
1260,0.55485,0.05806,0.35731,0.08831,0.03749,1600253.25000
1320,0.49471,0.06814,0.28729,0.08863,0.03673,1828604.05000
1380,1.23273,0.17311,0.91646,0.08840,0.03844,5316520.45000
1440,1.68787,0.24573,1.29795,0.08756,0.03868,7541994.90000
1500,1.80206,0.30875,1.35084,0.08620,0.03740,9143355.45000
1560,1.66423,0.34716,1.17755,0.08726,0.03600,10284076.30000
1620,1.68536,0.35880,1.19002,0.08441,0.03510,10793619.40000
1680,1.86531,0.37069,1.35540,0.08498,0.03437,11201993.95000
1740,1.66371,0.37286,1.16105,0.08154,0.03165,11196844.40000
1800,1.59059,0.38556,1.07988,0.08114,0.02986,11241036.30000
1860,1.75305,0.38143,1.23569,0.08125,0.03166,11241007.00000
1920,1.89330,0.37306,1.38317,0.08490,0.03483,11240943.40000
1980,1.69970,0.33005,1.22929,0.08707,0.03620,10257777.50000
2040,1.40270,0.21975,1.04103,0.08787,0.03651,7118236.70000
2100,1.15928,0.14580,0.86481,0.09154,0.04176,4779189.60000
2160,0.54260,0.05934,0.34189,0.09032,0.03494,1653801.50000
2220,0.17001,0.00958,0.03427,0.08568,0.02717,250198.20000
2280,0.14916,0.00579,0.01901,0.08534,0.02574,81778.25000
2340,0.13128,0.00333,0.00661,0.08509,0.02292,0.00000
2400,0.13133,0.00337,0.00663,0.08512,0.02296,0.00000
2460,0.13153,0.00333,0.00662,0.08515,0.02298,0.00000
