frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,2.09271,0.11106,1.78410,0.12139,0.05476,2955774.10000
60,1.54159,0.09086,1.28880,0.10156,0.04154,3390293.45000
120,1.29876,0.05100,1.08829,0.09621,0.03817,1763572.05000
180,1.14594,0.05172,0.94095,0.09779,0.03794,1334104.85000
240,0.97657,0.05010,0.77391,0.09835,0.03751,1563999.05000
300,0.82605,0.04219,0.63354,0.09631,0.03745,942806.45000
360,1.21247,0.03731,1.02068,0.09814,0.03781,651664.20000
420,1.26894,0.03131,1.08112,0.09894,0.03826,531526.60000
480,1.08046,0.02134,0.90271,0.09820,0.03740,335265.25000
540,0.96193,0.02535,0.79543,0.08915,0.03781,394504.35000
600,1.46771,0.12836,1.19865,0.08762,0.03842,4763095.10000
660,1.42165,0.18288,1.09620,0.08692,0.03842,7008309.50000
720,1.22556,0.19387,0.88962,0.08570,0.03749,6851715.25000
780,1.43773,0.20360,1.09283,0.08798,0.03825,6833477.10000
840,1.11210,0.25406,0.71395,0.08819,0.03906,7736553.50000
900,1.38677,0.26215,0.97274,0.09010,0.04228,7912527.20000
960,1.09845,0.19515,0.76061,0.08720,0.03937,6364935.35000
1020,1.04456,0.15409,0.75012,0.08546,0.03802,5390683.35000
1080,1.01171,0.12060,0.74690,0.08805,0.03764,4144249.10000
1140,0.95858,0.07762,0.74266,0.08595,0.03771,2469341.80000
1200,0.96506,0.08464,0.73472,0.08708,0.03777,2921893.50000
1260,0.55559,0.05792,0.35753,0.08864,0.03759,1600253.25000
1320,0.49338,0.06808,0.28624,0.08879,0.03656,1828604.05000
1380,1.23008,0.17307,0.91001,0.08774,0.03810,5316520.45000
1440,1.67978,0.24596,1.29319,0.08742,0.03843,7541994.90000
1500,1.79870,0.30857,1.34472,0.08698,0.03736,9143355.45000
1560,1.64852,0.34801,1.15776,0.08674,0.03592,10284076.30000
1620,1.65557,0.35858,1.16275,0.08310,0.03488,10793619.40000
1680,1.83677,0.37128,1.33419,0.08238,0.03421,11201993.95000
1740,1.65876,0.37262,1.15725,0.08033,0.03161,11196844.40000
1800,1.59244,0.38561,1.08146,0.08163,0.02975,11241036.30000
1860,1.73843,0.38115,1.22783,0.08157,0.03148,11241007.00000
1920,1.84447,0.37349,1.33507,0.08467,0.03481,11240943.40000
1980,1.67383,0.33040,1.19677,0.08881,0.03586,10257777.50000
2040,1.38715,0.21962,1.02622,0.08656,0.03672,7118236.70000
2100,1.15998,0.14598,0.86072,0.08976,0.04119,4779189.60000
2160,0.53656,0.05934,0.34047,0.08924,0.03414,1653801.50000
2220,0.16984,0.00959,0.03412,0.08563,0.02700,250198.20000
2280,0.14884,0.00580,0.01899,0.08536,0.02522,81778.25000
2340,0.13128,0.00334,0.00663,0.08514,0.02290,0.00000
2400,0.13136,0.00339,0.00663,0.08516,0.02292,0.00000
2460,0.13107,0.00339,0.00661,0.08512,0.02285,0.00000
