frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.69205,0.27070,0.37686,0.02183,0.00741,11242987.85000
60,0.67133,0.25971,0.36550,0.02190,0.00709,11001266.85000
120,0.56236,0.21535,0.30351,0.02259,0.00701,8882636.90000
180,0.37664,0.13320,0.19980,0.02270,0.00712,5562476.95000
240,0.39842,0.14189,0.20771,0.02270,0.00708,5857320.75000
300,0.19887,0.06319,0.09343,0.02192,0.00634,2632827.75000
360,0.08058,0.01098,0.03076,0.02113,0.00575,429792.15000
420,0.75249,0.28736,0.41927,0.02275,0.00692,12123684.65000
480,0.99369,0.39464,0.55263,0.02297,0.00710,16188193.40000
540,0.95351,0.37868,0.52932,0.02290,0.00710,15301253.70000
600,0.76231,0.29770,0.41840,0.02319,0.00713,11790077.35000
660,0.52572,0.19966,0.28173,0.02304,0.00713,7729759.65000
720,0.18267,0.05451,0.08459,0.02186,0.00658,2193486.80000
780,0.09296,0.01129,0.04337,0.02092,0.00571,135813.00000
