frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.03489,0.00789,0.00912,0.00364,0.00238,354292.50000
60,0.04041,0.01068,0.01195,0.00362,0.00239,532701.85000
120,0.04171,0.01128,0.01256,0.00362,0.00238,559145.30000
180,0.03880,0.00990,0.01102,0.00362,0.00238,439879.30000
240,0.03282,0.00669,0.00838,0.00361,0.00238,299053.40000
300,0.03806,0.00918,0.01075,0.00364,0.00238,464555.95000
360,0.05524,0.01775,0.01867,0.00365,0.00238,803028.55000
420,0.03198,0.00617,0.00762,0.00364,0.00239,255150.30000
480,0.04848,0.01431,0.01537,0.00365,0.00239,679009.65000
540,0.06774,0.02411,0.02478,0.00367,0.00239,1140317.30000
600,0.05999,0.01994,0.02117,0.00365,0.00239,1049507.55000
660,0.06540,0.02265,0.02367,0.00367,0.00237,1158466.95000
720,0.06128,0.02063,0.02162,0.00364,0.00239,980314.30000
780,0.06098,0.02061,0.02145,0.00362,0.00238,873834.80000
840,0.05426,0.01759,0.01847,0.00365,0.00238,747198.85000
900,0.05060,0.01592,0.01662,0.00362,0.00238,673994.35000
960,0.04795,0.01433,0.01513,0.00362,0.00237,561486.75000
1020,0.04234,0.01133,0.01255,0.00363,0.00238,436147.10000
1080,0.03835,0.00939,0.01081,0.00363,0.00237,335243.65000
1140,0.03833,0.00957,0.01065,0.00363,0.00238,298277.20000
1200,0.03463,0.00780,0.00881,0.00366,0.00239,219242.30000
1260,0.03237,0.00651,0.00761,0.00363,0.00239,146944.10000
1320,0.02984,0.00538,0.00649,0.00362,0.00238,106287.20000
1380,0.02645,0.00371,0.00479,0.00366,0.00238,38677.40000
1440,0.03993,0.01023,0.01112,0.00362,0.00238,425903.95000
1500,0.08918,0.03499,0.03453,0.00366,0.00238,1590315.95000
1560,0.08460,0.03292,0.03276,0.00362,0.00238,1513435.00000
1620,0.05623,0.01844,0.01925,0.00365,0.00239,941890.95000
1680,0.06009,0.02040,0.02090,0.00366,0.00238,1040849.50000
1740,0.06474,0.02290,0.02258,0.00368,0.00238,987388.45000
1800,0.06612,0.02355,0.02357,0.00365,0.00239,1014534.35000
1860,0.06014,0.02067,0.02043,0.00362,0.00239,870324.15000
1920,0.04558,0.01299,0.01413,0.00363,0.00239,648151.55000
1980,0.04467,0.01265,0.01362,0.00364,0.00238,641189.70000
2040,0.03504,0.00778,0.00941,0.00363,0.00241,380386.70000
2100,0.03288,0.00662,0.00829,0.00363,0.00239,258514.35000
2160,0.03159,0.00576,0.00768,0.00363,0.00239,175972.20000
2220,0.02822,0.00423,0.00556,0.00363,0.00240,96564.05000
2280,0.03265,0.00657,0.00791,0.00365,0.00240,309917.15000
2340,0.06253,0.02115,0.02241,0.00370,0.00240,1137867.40000
2400,0.07028,0.02535,0.02616,0.00370,0.00239,1167818.15000
2460,0.09865,0.03927,0.03968,0.00372,0.00239,1738900.00000
2520,0.09840,0.03921,0.03970,0.00373,0.00240,1741058.75000
2580,0.09825,0.03950,0.03979,0.00369,0.00240,1782054.10000
2640,0.09967,0.03975,0.04010,0.00375,0.00241,1803143.40000
2700,0.08206,0.03123,0.03173,0.00370,0.00239,1398173.00000
2760,0.04246,0.01131,0.01289,0.00363,0.00239,541450.25000
2820,0.09196,0.03586,0.03660,0.00371,0.00238,1708654.65000
2880,0.10114,0.04059,0.04092,0.00372,0.00240,1813194.00000
2940,0.10107,0.04061,0.04098,0.00375,0.00239,1813194.00000
