frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.59212,0.22016,0.35042,0.00435,0.00322,11242987.85000
60,0.57562,0.21157,0.34232,0.00435,0.00323,11001266.85000
120,0.48276,0.18162,0.27938,0.00436,0.00324,8882636.90000
180,0.31373,0.11462,0.17760,0.00428,0.00313,5562476.95000
240,0.32673,0.12040,0.18406,0.00436,0.00325,5857320.75000
300,0.14994,0.05467,0.07514,0.00394,0.00268,2632827.75000
360,0.03863,0.00928,0.01093,0.00378,0.00250,429792.15000
420,0.61654,0.22068,0.37481,0.00423,0.00314,12123684.65000
480,0.82259,0.29709,0.50400,0.00434,0.00325,16188193.40000
540,0.78677,0.28636,0.47855,0.00431,0.00323,15301253.70000
600,0.61414,0.22632,0.36633,0.00433,0.00326,11790077.35000
660,0.43948,0.16439,0.25291,0.00435,0.00324,7729759.65000
720,0.13775,0.04729,0.06682,0.00387,0.00271,2193486.80000
780,0.03174,0.00593,0.00753,0.00378,0.00247,135813.00000
