frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.12592,0.04138,0.04489,0.02101,0.00557,1876737.05000
60,0.14972,0.05115,0.05802,0.02118,0.00596,2369595.65000
120,0.19145,0.06636,0.08300,0.02165,0.00705,3095099.55000
180,0.15411,0.04755,0.06636,0.02141,0.00586,2194734.50000
240,0.11924,0.03017,0.04899,0.02169,0.00570,1347893.35000
300,0.15322,0.04655,0.06606,0.02150,0.00583,2126524.85000
360,0.13777,0.03865,0.05841,0.02155,0.00575,1749674.70000
420,0.09748,0.01725,0.04010,0.02170,0.00576,677965.90000
480,0.09202,0.01595,0.03572,0.02160,0.00585,629764.55000
540,0.12716,0.03394,0.05255,0.02148,0.00577,1568272.95000
600,0.11887,0.02923,0.04887,0.02171,0.00579,1357401.40000
660,0.10537,0.02189,0.04304,0.02178,0.00580,954317.80000
720,0.09039,0.01415,0.03644,0.02149,0.00578,356691.10000
780,0.11089,0.02445,0.04579,0.02170,0.00578,1117913.15000
840,0.14524,0.04193,0.06269,0.02139,0.00591,1994698.65000
900,0.16270,0.04855,0.07315,0.02147,0.00606,2277518.10000
960,0.16553,0.04925,0.07519,0.02150,0.00605,2285540.35000
1020,0.12737,0.03323,0.05333,0.02166,0.00584,1514240.90000
1080,0.08984,0.01462,0.03504,0.02163,0.00583,499119.15000
1140,0.09121,0.01549,0.03608,0.02156,0.00579,431415.85000
1200,0.09413,0.01497,0.03887,0.02163,0.00575,533153.15000
1260,0.08140,0.00970,0.03212,0.02138,0.00583,198208.15000
1320,0.07960,0.00900,0.03103,0.02129,0.00584,81244.90000
1380,0.13775,0.03882,0.05831,0.02139,0.00613,1725090.35000
1440,0.13311,0.03657,0.05664,0.02161,0.00571,1681235.90000
1500,0.14050,0.04058,0.05880,0.02150,0.00589,1851069.80000
1560,0.13171,0.03583,0.05544,0.02156,0.00580,1644395.15000
1620,0.11896,0.02883,0.04974,0.02164,0.00572,1268010.10000
1680,0.10047,0.01925,0.04115,0.02173,0.00575,796843.33333
