frame,total,depth_prepass,geometry,lighting,tonemap,index_count
0,0.57135,0.05862,0.46519,0.02403,0.00949,2955774.10000
60,0.40314,0.05510,0.30455,0.02298,0.00740,3390293.45000
120,0.33705,0.02716,0.26724,0.02309,0.00732,1763572.05000
180,0.32598,0.02610,0.25493,0.02307,0.00736,1334104.85000
240,0.29849,0.02998,0.22589,0.02300,0.00729,1563999.05000
300,0.24795,0.02510,0.18006,0.02254,0.00735,942806.45000
360,0.32265,0.01847,0.25982,0.02308,0.00739,651664.20000
420,0.35090,0.01357,0.29121,0.02335,0.00744,531526.60000
480,0.29258,0.00998,0.23975,0.02321,0.00735,335265.25000
540,0.28625,0.01164,0.22829,0.02305,0.00739,394504.35000
600,0.47183,0.08637,0.33917,0.02285,0.00735,4763095.10000
660,0.51589,0.12224,0.34762,0.02263,0.00728,7008309.50000
720,0.45961,0.12361,0.28956,0.02255,0.00723,6851715.25000
780,0.50102,0.12652,0.32856,0.02243,0.00738,6833477.10000
840,0.46005,0.15377,0.26298,0.02198,0.00741,7736553.50000
900,0.52410,0.15159,0.32650,0.02267,0.00732,7912527.20000
960,0.41677,0.11505,0.25577,0.02231,0.00740,6364935.35000
1020,0.37654,0.09239,0.23969,0.02224,0.00742,5390683.35000
1080,0.35674,0.07182,0.23966,0.02243,0.00733,4144249.10000
1140,0.29941,0.04301,0.21375,0.02227,0.00737,2469341.80000
1200,0.31867,0.04857,0.22795,0.02215,0.00738,2921893.50000
1260,0.18184,0.02963,0.11071,0.02185,0.00702,1600253.25000
1320,0.16384,0.03440,0.08865,0.02155,0.00668,1828604.05000
1380,0.39885,0.09266,0.26054,0.02236,0.00735,5316520.45000
1440,0.53760,0.14148,0.35237,0.02258,0.00722,7541994.90000
1500,0.60667,0.18304,0.37739,0.02269,0.00721,9143355.45000
1560,0.65428,0.21465,0.39577,0.02255,0.00723,10284076.30000
1620,0.68287,0.22743,0.40850,0.02243,0.00730,10793619.40000
1680,0.69869,0.23367,0.41946,0.02200,0.00710,11201993.95000
1740,0.65062,0.23124,0.37438,0.02199,0.00726,11196844.40000
1800,0.64241,0.23848,0.36099,0.02184,0.00703,11241036.30000
1860,0.66934,0.23843,0.38611,0.02199,0.00717,11241007.00000
1920,0.69662,0.23535,0.41827,0.02208,0.00711,11240943.40000
1980,0.64329,0.20677,0.39325,0.02223,0.00705,10257777.50000
2040,0.49506,0.12875,0.32207,0.02256,0.00739,7118236.70000
2100,0.39991,0.07986,0.27481,0.02286,0.00741,4779189.60000
2160,0.19718,0.03073,0.12488,0.02182,0.00694,1653801.50000
2220,0.05429,0.00586,0.00935,0.02099,0.00575,250198.20000
2280,0.04600,0.00316,0.00421,0.02094,0.00576,81778.25000
2340,0.04173,0.00170,0.00143,0.02077,0.00572,0.00000
2400,0.04172,0.00157,0.00144,0.02089,0.00576,0.00000
2460,0.04201,0.00169,0.00145,0.02090,0.00576,0.00000
